event_id,source_id,source_sha256,source_url,license_num,license_number,date,archive_date,document_vote_date,page_start,page_end,item_number,event_type,action_subtype,event_subtype,outcome,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,actions,address,alcohol_license_explicit,ambiguity_notes,ancillary_stock_pledge_recipient,candidate_id,canonical_source_id,dba_after,dba_before,disposition,entity_after,entity_before,entity_change_source_quote,entity_conversion_explicit,entity_dba,entity_name,equity_change_completion_verified,equity_percentage_stated,from_address,heading,item,item_text,item_text_sha256,license_category_scope,license_id_raw,license_num_as_supplied,license_number_raw,license_numbers,license_scope,licensee,licensee_dba,licensee_heading,new_equity_holders,normalized_license_num,original_year_artifact,ownership_actions,ownership_scope,ownership_subject_entity,ownership_subject_scope,page,parties,parties_after,parties_before,prior_equity_holders,private_equity_control_inferred,review_status,share_count,source_hash,source_quote,source_urls,source_window,stock_action_wording,stock_pledge_recipient,to_address,transferee,transferee_dba,transferor,transferor_dba
BLB-2020-10-29-C019-ownership,BLB-2020-10-29,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf,LB99247,LB-99247,2020-10-29,2020-10-29,2020-10-29,4,4,6,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted.,True,True,False,"[""ownership_interest_change""]","525 TREMONT ST BOSTON, MA 02116",,[],,BLB-2020-10-29-C019,BLB-2020-10-29,,,granted,,,,False,BARCELONA,"BARCELONA SOUTH END, LLC",False,,,,6,"6. BARCELONA SOUTH END, LLC
       D/B/A: BARCELONA
          525 TREMONT ST
          BOSTON, MA 02116
          License #: LB 99247
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change of ownership interest and change of officers.
          Attorney: Joseph H. Devlin
Granted.",266bf3c7a6716d047402f56ce05dc9d05d18c0bc0d7913252cdfbe913ede46f1,,LB 99247,LB-99247,,,explicit_alcohol,,,,,LB99247,2020/ownership-interest-events.json,,licensee_entity,"BARCELONA SOUTH END, LLC",,4,,[],[],,,,,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,"6. BARCELONA SOUTH END, LLC
       D/B/A: BARCELONA
          525 TREMONT ST
          BOSTON, MA 02116
          License #: LB 99247
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change of ownership interest and change of officers.
          Attorney: Joseph H. Devlin
Granted.","[""https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf""]",2020-2023,,,,,,,
BLB-2020-10-29-C020-ownership,BLB-2020-10-29,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf,LB101643,LB-101643,2020-10-29,2020-10-29,2020-10-29,4,4,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted.,True,True,False,"[""ownership_interest_change""]","1 AVENUE DE LAFAYETTE BOSTON, MA 02111",,[],,BLB-2020-10-29-C020,BLB-2020-10-29,,,granted,,,,False,HYATT REGENCY BOSTON,CHSP TRS BOSTON II LLC,False,,,,7,"7. CHSP TRS BOSTON II LLC
       D/B/A: HYATT REGENCY BOSTON
          1 AVENUE DE LAFAYETTE
          BOSTON, MA 02111
          License #: LB 101643
       Holder of an Innholder All Alcoholic Beverages License has petitioned for a change of
       officers/directors and for a change of ownership interest.
          Attorney: Joseph H. Devlin
Granted.",7439a19bea73a2e7eabb3a2f1e3044e18bc172eceed65e9d113e3fe2d3bf680a,,LB 101643,LB-101643,,,explicit_alcohol,,,,,LB101643,2020/ownership-interest-events.json,,licensee_entity,CHSP TRS BOSTON II LLC,,4,,[],[],,,,,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,"7. CHSP TRS BOSTON II LLC
       D/B/A: HYATT REGENCY BOSTON
          1 AVENUE DE LAFAYETTE
          BOSTON, MA 02111
          License #: LB 101643
       Holder of an Innholder All Alcoholic Beverages License has petitioned for a change of
       officers/directors and for a change of ownership interest.
          Attorney: Joseph H. Devlin
Granted.","[""https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf""]",2020-2023,,,,,,,
BLB-2020-10-29-C024-ownership,BLB-2020-10-29,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf,LB99835,LB-99835,2020-10-29,2020-10-29,2020-10-29,5,5,11,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted.,True,True,False,"[""stock_interest_change""]","13 15 MERIDIAN ST EAST BOSTON, MA 02128",,[],,BLB-2020-10-29-C024,BLB-2020-10-29,,,granted,,,,False,LOS ARRIEROS RESTAURANT,"LOS ARRIEROS RESTAURANT, INC.",False,,,,11,"11. LOS ARRIEROS RESTAURANT, INC.
       D/B/A: LOS ARRIEROS RESTAURANT
          13 15 MERIDIAN ST
          EAST BOSTON, MA 02128
          License #: LB 99835
       Holder of a Common Victualler 7 Day Wines & Malt w/ Liqueurs has petitioned for a
       change of officer/director and change of stock interest. Lastly has petitioned to change
       the manager of the licensed premise - From: Edgar Ospina To: Antonio Ospina.
          Attorney: Andrew F. Upton
Granted.",b3d88fc59b9081dcf22bef9d6f1f57c57de6ee75f7e4c0038adddf153e6d57b5,,LB 99835,LB-99835,,,explicit_alcohol,,,,,LB99835,2020/ownership-interest-events.json,,licensee_entity,"LOS ARRIEROS RESTAURANT, INC.",,5,,[],[],,,,,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,"11. LOS ARRIEROS RESTAURANT, INC.
       D/B/A: LOS ARRIEROS RESTAURANT
          13 15 MERIDIAN ST
          EAST BOSTON, MA 02128
          License #: LB 99835
       Holder of a Common Victualler 7 Day Wines & Malt w/ Liqueurs has petitioned for a
       change of officer/director and change of stock interest. Lastly has petitioned to change
       the manager of the licensed premise - From: Edgar Ospina To: Antonio Ospina.
          Attorney: Andrew F. Upton
Granted.","[""https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf""]",2020-2023,,,,,,,
BLB-2020-10-29-C055-ownership,BLB-2020-10-29,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf,,,2020-10-29,2020-10-29,2020-10-29,11,11,4,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted.,True,True,False,"[""stock_transfer""]",,,"[""The outgoing manager/officer is not identified as the prior stock owner; parties_before remains empty.""]",,BLB-2020-10-29-C055,BLB-2020-10-29,,,granted,,,,False,Ogawa Coffee,"Ogawa Coffee, USA, Inc.",False,,,,4,"4. Ogawa Coffee, USA, Inc. d/b/a Ogawa Coffee, 10 Milk Street, Boston, MA
              02108 has petitioned to change the manager From: Takako Oji To: Yoshinori
              Uda, secondly, has petitioned to remove officer Takako Oji, and, lastly, has
              petitioned to transfer 100% of the stock of the corporation to Yoshinori Uda.

Granted.",5986dfee8c613528736253b3edfed51ba16532281286a0910f7c96c777300ed0,,,,,,common_victualler_no_alcohol_stated,,,,,,2020/ownership-interest-events.json,,licensee_entity,"Ogawa Coffee, USA, Inc.",,11,,"[{""name"": ""Yoshinori Uda"", ""interest_percent"": 100, ""interest_quantity"": null, ""interest_unit"": null, ""role"": ""stock transferee"", ""source_quote"": ""petitioned to transfer 100% of the stock of the corporation to Yoshinori Uda.""}]",[],,,,,c0324aed6c39ec01763cf70c2172dedac66e00692e37787379105ab247e01835,"4. Ogawa Coffee, USA, Inc. d/b/a Ogawa Coffee, 10 Milk Street, Boston, MA
              02108 has petitioned to change the manager From: Takako Oji To: Yoshinori
              Uda, secondly, has petitioned to remove officer Takako Oji, and, lastly, has
              petitioned to transfer 100% of the stock of the corporation to Yoshinori Uda.

Granted.","[""https://www.boston.gov/sites/default/files/file/2020/10/Board%27s%20Voting%20Agenda%2010.29.20.pdf""]",2020-2023,,,,,,,
BLB-2020-11-05-C002-ownership,BLB-2020-11-05,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf,LB99086,LB-99086,2020-11-05,2020-11-05,2020-11-05,1,1,2,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_transfer""]","296 HANOVER ST BOSTON, MA 02113",,[],,BLB-2020-11-05-C002,BLB-2020-11-05,,,granted,,,,False,CAFFE VITTORIA,"CAFFE VITTORIA, INC.",False,,,,2,"2.  CAFFE VITTORIA, INC.
       D/B/A: CAFFE VITTORIA
           296 HANOVER ST
           BOSTON, MA 02113
           License #: LB 99086
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change of officers/directors and stockholders. Lastly, has petitioned for a transfer of
       stock.
       Attorney: Adam C. Ponte

       GRANTED",6be1de33cca62359f9830b91d4681dff94ee5d35c6c75a34105fcee1ebde71a9,,LB 99086,LB-99086,,,explicit_alcohol,,,,,LB99086,2020/ownership-interest-events.json,,licensee_entity,"CAFFE VITTORIA, INC.",,1,,[],[],,,,,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,"2.  CAFFE VITTORIA, INC.
       D/B/A: CAFFE VITTORIA
           296 HANOVER ST
           BOSTON, MA 02113
           License #: LB 99086
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change of officers/directors and stockholders. Lastly, has petitioned for a transfer of
       stock.
       Attorney: Adam C. Ponte

       GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf""]",2020-2023,,,,,,,
BLB-2020-11-05-C004-ownership,BLB-2020-11-05,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf,LB99007,LB-99007,2020-11-05,2020-11-05,2020-11-05,2,2,4,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_interest_change""]","1 INTERNATIONAL PL BOSTON, MA 02110",,[],,BLB-2020-11-05-C004,BLB-2020-11-05,,,granted,,,,False,BOSTON PALM,BOSTON PALM CORPORATION,False,,,,4,"4.  BOSTON PALM CORPORATION
       D/B/A: BOSTON PALM
       1 INTERNATIONAL PL
       BOSTON, MA 02110
       License #: LB 99007
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned for
a new officers/directors. Lastly, has petitioned for a change in Stock Interest.
       Attorney: Joseph H. Devlin


       GRANTED",4fd86e02199489d1787c2af27c4f97146b326088828262fb8d0226ceb4ff573f,,LB 99007,LB-99007,,,explicit_alcohol,,,,,LB99007,2020/ownership-interest-events.json,,licensee_entity,BOSTON PALM CORPORATION,,2,,[],[],,,,,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,"4.  BOSTON PALM CORPORATION
       D/B/A: BOSTON PALM
       1 INTERNATIONAL PL
       BOSTON, MA 02110
       License #: LB 99007
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned for
a new officers/directors. Lastly, has petitioned for a change in Stock Interest.
       Attorney: Joseph H. Devlin


       GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf""]",2020-2023,,,,,,,
BLB-2020-11-05-C005-ownership,BLB-2020-11-05,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf,LB99588,LB-99588,2020-11-05,2020-11-05,2020-11-05,2,2,5,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,GRANTED,True,True,False,"[""stock_interest_change""]","50 DALTON ST BOSTON, MA 02115",,[],,BLB-2020-11-05-C005,BLB-2020-11-05,,,granted,,,,False,BUKOWSKI TAVERN,"MONTANUS, INC.",False,,,,5,"5.  MONTANUS, INC.
       D/B/A: BUKOWSKI TAVERN
           50 DALTON ST
           BOSTON, MA 02115
           License #: LB 99588
       Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned
       for new officer/director. Lastly, has petitioned for a change in stock interest.
       GRANTED",f303189bbb0696bc844713d6d00b83e20128b80acc1b5b103396969f3d4df2b5,,LB 99588,LB-99588,,,explicit_alcohol,,,,,LB99588,2020/ownership-interest-events.json,,licensee_entity,"MONTANUS, INC.",,2,,[],[],,,,,18c71d84a7876865de978f351adebcfce7ddf71ddaab8790a6d095b7ef0795bc,"5.  MONTANUS, INC.
       D/B/A: BUKOWSKI TAVERN
           50 DALTON ST
           BOSTON, MA 02115
           License #: LB 99588
       Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned
       for new officer/director. Lastly, has petitioned for a change in stock interest.
       GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/11/Board%27s%20Voting%20Agenda%2011.5.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C011-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB101983,LB-101983,2020-12-03,2020-12-03,2020-12-03,3,3,5,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","53 HUNTINGTON AVE. BOSTON, MA 02199",,[],,BLB-2020-12-03-C011,BLB-2020-12-03,,,granted,,,,False,Star Market,"SHAW'S SUPERMARKETS, INC.",False,,,,5,"5. SHAW'S SUPERMARKETS, INC.
      D/B/A: Star Market
         53 HUNTINGTON AVE.
         BOSTON, MA 02199
         License #: LB-101983
         Holder of a Retail Package Store All Alcoholic Beverages License has petitioned for a
      change of Officers/Directors and Change of Ownership Interest.
         Attorney: Nicholas J. Zozula
Granted",b35edcc1a2acb8112b4f473705fb2aecdc5a80dc49929526b1c82e6b0759e272,,LB-101983,LB-101983,,,explicit_alcohol,,,,,LB101983,2020/ownership-interest-events.json,,licensee_entity,"SHAW'S SUPERMARKETS, INC.",,3,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"5. SHAW'S SUPERMARKETS, INC.
      D/B/A: Star Market
         53 HUNTINGTON AVE.
         BOSTON, MA 02199
         License #: LB-101983
         Holder of a Retail Package Store All Alcoholic Beverages License has petitioned for a
      change of Officers/Directors and Change of Ownership Interest.
         Attorney: Nicholas J. Zozula
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C012-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB126385,LB-126385,2020-12-03,2020-12-03,2020-12-03,3,3,6,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","90 CAUSEWAY ST. BOSTON, MA 02114",,[],,BLB-2020-12-03-C012,BLB-2020-12-03,,,granted,,,,False,STAR MARKET,"STAR MARKETS COMPANY, INC.",False,,,,6,"6. STAR MARKETS COMPANY, INC.
      D/B/A: STAR MARKET
         90 CAUSEWAY ST.
         BOSTON, MA 02114
         License #: LB-126385
         Holder of a Retail Package Store All Alcoholic Beverages License has petitioned for a
      change of Officers/Directors and Change of Ownership Interest.
         Attorney: Nicholas J. Zozula
Granted",1e46ccc0ad492d0891ab58adaf7d90c64d4cb9162df63e5d51747ec66644a5e1,,LB-126385,LB-126385,,,explicit_alcohol,,,,,LB126385,2020/ownership-interest-events.json,,licensee_entity,"STAR MARKETS COMPANY, INC.",,3,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"6. STAR MARKETS COMPANY, INC.
      D/B/A: STAR MARKET
         90 CAUSEWAY ST.
         BOSTON, MA 02114
         License #: LB-126385
         Holder of a Retail Package Store All Alcoholic Beverages License has petitioned for a
      change of Officers/Directors and Change of Ownership Interest.
         Attorney: Nicholas J. Zozula
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C016-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB99080,LB-99080,2020-12-03,2020-12-03,2020-12-03,4,4,10,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","230 NORTHERN AVE. BOSTON, MA 02210",,"[""The source repeats ownership-interest entries for the same two Del Frisco's licenses (items 10/12 and 11/13). Each source occurrence is retained; this is not a distinct transaction count.""]",,BLB-2020-12-03-C016,BLB-2020-12-03,,,granted,,,,False,DEL FRISCO'S,"DEL FRISCO'S OF BOSTON, LLC.",False,,,,10,"10. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S
         230 NORTHERN AVE.
         BOSTON, MA 02210
         License #: LB-99080
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change of Officers/Directors. Lastly, has petitioned for a change in ownership
      interest.
         Attorney: Joseph H. Devlin
Granted",cb3a578e002f286346d7970ec04e27101d4b90b6459bc922f76f9f676d0f23f0,,LB-99080,LB-99080,,,explicit_alcohol,,,,,LB99080,2020/ownership-interest-events.json,,licensee_entity,"DEL FRISCO'S OF BOSTON, LLC.",,4,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"10. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S
         230 NORTHERN AVE.
         BOSTON, MA 02210
         License #: LB-99080
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change of Officers/Directors. Lastly, has petitioned for a change in ownership
      interest.
         Attorney: Joseph H. Devlin
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C017-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB99425,LB-99425,2020-12-03,2020-12-03,2020-12-03,4,4,11,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","888 BOYLSTON ST. BOSTON, MA 02199",,"[""The source repeats ownership-interest entries for the same two Del Frisco's licenses (items 10/12 and 11/13). Each source occurrence is retained; this is not a distinct transaction count.""]",,BLB-2020-12-03-C017,BLB-2020-12-03,,,granted,,,,False,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,"DEL FRISCO'S OF BOSTON, LLC.",False,,,,11,"11. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE
         888 BOYLSTON ST.
         BOSTON, MA 02199
         License #: LB-99425
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Joseph H. Devlin
Granted",678d94bc63f0e08e59b324fb45dec4ee328463f9cce9f6d19dd0f96a5793483c,,LB-99425,LB-99425,,,explicit_alcohol,,,,,LB99425,2020/ownership-interest-events.json,,licensee_entity,"DEL FRISCO'S OF BOSTON, LLC.",,4,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"11. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE
         888 BOYLSTON ST.
         BOSTON, MA 02199
         License #: LB-99425
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Joseph H. Devlin
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C018-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB99080,LB-99080,2020-12-03,2020-12-03,2020-12-03,4,4,12,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","230 NORTHERN AVE. BOSTON, MA 02210",,"[""The source repeats ownership-interest entries for the same two Del Frisco's licenses (items 10/12 and 11/13). Each source occurrence is retained; this is not a distinct transaction count.""]",,BLB-2020-12-03-C018,BLB-2020-12-03,,,granted,,,,False,DEL FRISCO'S,"DEL FRISCO'S OF BOSTON, LLC.",False,,,,12,"12. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S
         230 NORTHERN AVE.
         BOSTON, MA 02210
         License #: LB-99080
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Andrew Upton
Granted",cdd3273a286263e952e719bd92229522d2e466f3969411d6d5ce65f36393af36,,LB-99080,LB-99080,,,explicit_alcohol,,,,,LB99080,2020/ownership-interest-events.json,,licensee_entity,"DEL FRISCO'S OF BOSTON, LLC.",,4,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"12. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S
         230 NORTHERN AVE.
         BOSTON, MA 02210
         License #: LB-99080
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Andrew Upton
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C019-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB99425,LB-99425,2020-12-03,2020-12-03,2020-12-03,4,4,13,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]","888 BOYLSTON ST BOSTON, MA 02199",,"[""The source repeats ownership-interest entries for the same two Del Frisco's licenses (items 10/12 and 11/13). Each source occurrence is retained; this is not a distinct transaction count.""]",,BLB-2020-12-03-C019,BLB-2020-12-03,,,granted,,,,False,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,"DEL FRISCO'S OF BOSTON, LLC.",False,,,,13,"13. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE
         888 BOYLSTON ST
         BOSTON, MA 02199
         License #: LB-99425
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Andrew Upton
Granted",0965421c8c6011b3bfac5157e69db07a908ffe93672d3326c981308efc0c443a,,LB-99425,LB-99425,,,explicit_alcohol,,,,,LB99425,2020/ownership-interest-events.json,,licensee_entity,"DEL FRISCO'S OF BOSTON, LLC.",,4,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"13. DEL FRISCO'S OF BOSTON, LLC.
      D/B/A: DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE
         888 BOYLSTON ST
         BOSTON, MA 02199
         License #: LB-99425
         Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
      for a change in Ownership Interest and Change of LLC Manager.
         Attorney: Andrew Upton
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
BLB-2020-12-03-C020-ownership,BLB-2020-12-03,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf,LB99131,LB-99131,2020-12-03,2020-12-03,2020-12-03,4,5,14,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]","85-87 MAIN ST. CHARLESTOWN, MA 02129",,[],,BLB-2020-12-03-C020,BLB-2020-12-03,,,granted,,,,False,SULLIVAN'S PUB,"SULLIVAN'S PUB OF CHARLESTOWN, INC.",False,,,,14,"14. SULLIVAN'S PUB OF CHARLESTOWN, INC.
       D/B/A: SULLIVAN'S PUB
          85-87 MAIN ST.
          CHARLESTOWN, MA 02129
          License #: LB-99131
          Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change in Officer/Director/Stockholder. Secondly, has petitioned to change the
       Manager – From: John T. Sullivan Senior To: John T. Sullivan Junior. Lastly, has
       petitioned for a change of Stock Interest.
          Attorney: Michael H. Riley
Granted",a67cd517765562e725e8258baa7c1431730cfa48ace12b418dfc57fcde5e7668,,LB-99131,LB-99131,,,explicit_alcohol,,,,,LB99131,2020/ownership-interest-events.json,,licensee_entity,"SULLIVAN'S PUB OF CHARLESTOWN, INC.",,4,,[],[],,,,,e2a8ea18d4ec11024f95de9a008e7dbad55e5535a85406d4606d3fbdb6681b57,"14. SULLIVAN'S PUB OF CHARLESTOWN, INC.
       D/B/A: SULLIVAN'S PUB
          85-87 MAIN ST.
          CHARLESTOWN, MA 02129
          License #: LB-99131
          Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
       for a change in Officer/Director/Stockholder. Secondly, has petitioned to change the
       Manager – From: John T. Sullivan Senior To: John T. Sullivan Junior. Lastly, has
       petitioned for a change of Stock Interest.
          Attorney: Michael H. Riley
Granted","[""https://www.boston.gov/sites/default/files/file/2020/12/Board%27s%20Voting%20Agenda%2012.3.20.pdf""]",2020-2023,,,,,,,
