event_id,source_id,source_sha256,source_url,license_num,license_number,date,archive_date,document_vote_date,page_start,page_end,item_number,event_type,action_subtype,event_subtype,outcome,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,actions,ambiguity_notes,candidate_id,canonical_source_id,classification,collateral_as_stated,current_lien_verified,disposition,from_address,heading,item,item_text,item_text_sha256,license_id_raw,license_num_as_supplied,license_number_raw,license_numbers,license_scope,licensee,licensee_dba,licensee_heading,normalized_license_num,original_year_artifact,outcome_text_raw,page,parties,pledge_recipient,pledge_recipient_raw,pledge_recipients,pledging_entity,review_status,source_hash,source_quote,source_urls,source_window,to_address,transferee,transferee_dba,transferor,transferor_dba
BLB-2020-07-16-C017-transfer,BLB-2020-07-16,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf,LB102017,LB-102017,2020-07-16,2020-07-16,2020-07-16,5,5,17,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,GRANTED,True,True,False,"[""license_transfer""]",[],BLB-2020-07-16-C017,BLB-2020-07-16,,,,granted,"563 COLUMBUS AVE ROXBURY, MA 02118",,17,"17. PADMA ENTERPRISES, INC.
    D/B/A: FOODBASKET
       563 COLUMBUS AVE
       ROXBURY, MA 02118
       License #: LB 102017
       Holder Retail Package Wines & Malt License has petitioned to transfer the license
    from the above To: Jwalaji Corp. d/b/a Get N Go (at the same location). Brijesh
    Kapadia, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to pledge the
    license & Inventory to Rockland Trust Company.
       Attorney: John M. Mooradian
GRANTED",8900ce68054a81a3a42cfbff0cc36b924cda19d2427782a1f0bffaa1320bba56,LB 102017,LB-102017,,,explicit_alcohol,,,,LB102017,2020/events.json,,5,,,,,,,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,"17. PADMA ENTERPRISES, INC.
    D/B/A: FOODBASKET
       563 COLUMBUS AVE
       ROXBURY, MA 02118
       License #: LB 102017
       Holder Retail Package Wines & Malt License has petitioned to transfer the license
    from the above To: Jwalaji Corp. d/b/a Get N Go (at the same location). Brijesh
    Kapadia, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to pledge the
    license & Inventory to Rockland Trust Company.
       Attorney: John M. Mooradian
GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf""]",2020-2023,"563 COLUMBUS AVE ROXBURY, MA 02118",Jwalaji Corp.,Get N Go,"PADMA ENTERPRISES, INC.",FOODBASKET
BLB-2020-07-16-C018-pledge,BLB-2020-07-16,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf,LB101899,LB-101899,2020-07-16,2020-07-16,2020-07-16,6,6,18,license_pledge,pledge_application_disposition,license_pledge_application_disposition,deferred,DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS,True,False,False,"[""license_pledge""]",[],BLB-2020-07-16-C018,BLB-2020-07-16,,,,deferred,"591 HYDE PARK AVE ROSLINDALE, MA 02131",,18,"18. ATLAS LIQUORS, INC.
     D/B/A: ATLAS LIQUORS
        591 HYDE PARK AVE
        ROSLINDALE, MA 02131
        License #: LB 101899
        Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
     transfer the license from the above To: Shivam Baba Corp d/b/a Atlas Liquors (at the
     same location). Amish Patel, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to
     pledge the license & inventory to Atlas Liquors, Inc.
        Attorney: Matthew S. Porter
DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS",e8753b263966f3025813185ee3356eeca3c96f8eefe4fd77dd13722ecfd985d6,LB 101899,LB-101899,,,explicit_alcohol,Shivam Baba Corp,Atlas Liquors,,LB101899,2020/events.json,,6,,"Atlas Liquors, Inc.",,,Shivam Baba Corp,,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,"18. ATLAS LIQUORS, INC.
     D/B/A: ATLAS LIQUORS
        591 HYDE PARK AVE
        ROSLINDALE, MA 02131
        License #: LB 101899
        Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
     transfer the license from the above To: Shivam Baba Corp d/b/a Atlas Liquors (at the
     same location). Amish Patel, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to
     pledge the license & inventory to Atlas Liquors, Inc.
        Attorney: Matthew S. Porter
DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS","[""https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf""]",2020-2023,"591 HYDE PARK AVE ROSLINDALE, MA 02131",Shivam Baba Corp,Atlas Liquors,"ATLAS LIQUORS, INC.",ATLAS LIQUORS
BLB-2020-07-16-C018-transfer,BLB-2020-07-16,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf,LB101899,LB-101899,2020-07-16,2020-07-16,2020-07-16,6,6,18,license_transfer,transfer_application_disposition,license_transfer_application_disposition,deferred,DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS,True,False,False,"[""license_transfer""]",[],BLB-2020-07-16-C018,BLB-2020-07-16,,,,deferred,"591 HYDE PARK AVE ROSLINDALE, MA 02131",,18,"18. ATLAS LIQUORS, INC.
     D/B/A: ATLAS LIQUORS
        591 HYDE PARK AVE
        ROSLINDALE, MA 02131
        License #: LB 101899
        Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
     transfer the license from the above To: Shivam Baba Corp d/b/a Atlas Liquors (at the
     same location). Amish Patel, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to
     pledge the license & inventory to Atlas Liquors, Inc.
        Attorney: Matthew S. Porter
DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS",e8753b263966f3025813185ee3356eeca3c96f8eefe4fd77dd13722ecfd985d6,LB 101899,LB-101899,,,explicit_alcohol,,,,LB101899,2020/events.json,,6,,,,,,,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,"18. ATLAS LIQUORS, INC.
     D/B/A: ATLAS LIQUORS
        591 HYDE PARK AVE
        ROSLINDALE, MA 02131
        License #: LB 101899
        Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
     transfer the license from the above To: Shivam Baba Corp d/b/a Atlas Liquors (at the
     same location). Amish Patel, Manager. 11:00 PM Closing Hour. Lastly, has petitioned to
     pledge the license & inventory to Atlas Liquors, Inc.
        Attorney: Matthew S. Porter
DEFERRED PENDING COMPLETION OF THE COMMUNITY PROCESS","[""https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf""]",2020-2023,"591 HYDE PARK AVE ROSLINDALE, MA 02131",Shivam Baba Corp,Atlas Liquors,"ATLAS LIQUORS, INC.",ATLAS LIQUORS
BLB-2020-07-16-C019-transfer,BLB-2020-07-16,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf,LB99377,LB-99377,2020-07-16,2020-07-16,2020-07-16,6,6,19,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,GRANTED,True,True,False,"[""license_transfer""]",[],BLB-2020-07-16-C019,BLB-2020-07-16,,,,granted,"1260 BOYLSTON ST BOSTON, MA 02215",,19,"19. 1260 BOYLSTON STREET, LLC
    D/B/A: SOJUba
       1260 BOYLSTON ST
       BOSTON, MA 02215
       License #: LB 99377
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
    to transfer the license and location from the above - To: 175 Ipswich Street, LLC 175
    Ipswich Street Boston, MA 02215. Level One: In one large room on ground floor with
    lobby, three bars and stage, kitchen and storage space, as well as office and staff rooms,
    and restrooms. Level Two: (Mezzanine): On mezzanine level, club lounge, lobby and
    walkways with kitchen and bar, restrooms, as well as backstage lounge, dressing rooms,
    and storage. Level 3A: On third floor, in one room with two bars, restrooms, as well as
    lobby/lounge area with additional bar. Level 3B: On third floor, concession area with bar,
    storage and restrooms. Level 4: On fourth floor, in one large room with two bars,
    restrooms, rooftop terrace with additional bar. Jonathan E. Gilula,
       Manager. 2:00 AM Closing Hour.
       Attorney: Dennis A. Quilty
GRANTED",d249825cafba69817f8d7dd1599f7cb15d4e4b5600ee3e2549d9be723e551e55,LB 99377,LB-99377,,,explicit_alcohol,,,,LB99377,2020/events.json,,6,,,,,,,fa648343d9ec01d3d0079c0d194bfa14e2538c33fea6af90bed7f08995cdd9d0,"19. 1260 BOYLSTON STREET, LLC
    D/B/A: SOJUba
       1260 BOYLSTON ST
       BOSTON, MA 02215
       License #: LB 99377
       Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned
    to transfer the license and location from the above - To: 175 Ipswich Street, LLC 175
    Ipswich Street Boston, MA 02215. Level One: In one large room on ground floor with
    lobby, three bars and stage, kitchen and storage space, as well as office and staff rooms,
    and restrooms. Level Two: (Mezzanine): On mezzanine level, club lounge, lobby and
    walkways with kitchen and bar, restrooms, as well as backstage lounge, dressing rooms,
    and storage. Level 3A: On third floor, in one room with two bars, restrooms, as well as
    lobby/lounge area with additional bar. Level 3B: On third floor, concession area with bar,
    storage and restrooms. Level 4: On fourth floor, in one large room with two bars,
    restrooms, rooftop terrace with additional bar. Jonathan E. Gilula,
       Manager. 2:00 AM Closing Hour.
       Attorney: Dennis A. Quilty
GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%20July%2016%2C%202020.pdf""]",2020-2023,"175 Ipswich Street Boston, MA 02215","175 Ipswich Street, LLC",,"1260 BOYLSTON STREET, LLC",SOJUba
BLB-2020-07-30-C008-transfer,BLB-2020-07-30,becc6ebac4622fd84a62e0b87a7bee5fce33b308e1e1890e54f90a3529b24097,https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%2C%20July%2030%2C%202020_2.pdf,LB99821,LB-99821,2020-07-30,2020-07-30,2020-07-30,3,3,7,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,GRANTED,True,True,False,"[""license_transfer""]",[],BLB-2020-07-30-C008,BLB-2020-07-30,,,,granted,"10 BOSWORTH ST BOSTON, MA 02108",,7,"7. BARRACUDA TAVERN, INC.
D/B/A: BARRACUDA TAVERN
   10 BOSWORTH ST
   BOSTON, MA 02108
   License #: LB 99821
   Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs has
petitioned to transfer the license from the above - To: Mario Gomes (at the same
location). Mario Gomes, Manager. 2:00 AM Closing Hour.
   Attorney: Dennis A. Quilty
GRANTED",0d2b62fa275ac8f26ed74352888106306b2727e25f87f2908e5945e93a68db38,LB 99821,LB-99821,,,explicit_alcohol,,,,LB99821,2020/events.json,,3,,,,,,,becc6ebac4622fd84a62e0b87a7bee5fce33b308e1e1890e54f90a3529b24097,"7. BARRACUDA TAVERN, INC.
D/B/A: BARRACUDA TAVERN
   10 BOSWORTH ST
   BOSTON, MA 02108
   License #: LB 99821
   Holder of a Common Victualler 7 Day Wines and Malt Beverages w/ Liqueurs has
petitioned to transfer the license from the above - To: Mario Gomes (at the same
location). Mario Gomes, Manager. 2:00 AM Closing Hour.
   Attorney: Dennis A. Quilty
GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/07/Board%27s%20Voting%20Agenda%2C%20July%2030%2C%202020_2.pdf""]",2020-2023,"10 BOSWORTH ST BOSTON, MA 02108",Mario Gomes,,"BARRACUDA TAVERN, INC.",BARRACUDA TAVERN
BLB-2020-08-13-C002-pledge,BLB-2020-08-13,f77f7a1bb0e9ffee99bab99a3c4bd1301ababc5f3e314f8d6814c69cb15b2ffb,https://www.boston.gov/sites/default/files/file/2020/08/Board%27s%20Voting%20Agenda%2C%20August%2013%2C%202020.pdf,,,2020-08-13,2020-08-13,2020-08-13,1,1,1,license_pledge,pledge_application_disposition,license_pledge_application_disposition,granted,GRANTED,True,True,False,"[""license_pledge""]","[""This item states no LB identifier; the apparent July 16 repeat is noted but its LB number is not silently copied. The introductory past deferral is followed by the current GRANTED outcome.""]",BLB-2020-08-13-C002,BLB-2020-08-13,,,,granted,591 Hyde Park Avenue,,1,"1. The Board deferred its vote regarding the application by Atlas Liquors, Inc., 591 Hyde
      Park Avenue, to transfer the Retail Package Store All-Alcoholic Beverages License to
      Shivam Baba Corp. at the same location and to pledge the license and inventory to Atlas
      Liquors, Inc. This matter was deferred to allow for completion of the community process.
      GRANTED",e576cf3b73bc2ff5e6af273d2b6b24a59a9076a305ab3b1b78bfec3888a7102e,,,,,explicit_alcohol,Shivam Baba Corp.,,,,2020/events.json,,1,,"Atlas Liquors, Inc.",,,Shivam Baba Corp.,,f77f7a1bb0e9ffee99bab99a3c4bd1301ababc5f3e314f8d6814c69cb15b2ffb,"1. The Board deferred its vote regarding the application by Atlas Liquors, Inc., 591 Hyde
      Park Avenue, to transfer the Retail Package Store All-Alcoholic Beverages License to
      Shivam Baba Corp. at the same location and to pledge the license and inventory to Atlas
      Liquors, Inc. This matter was deferred to allow for completion of the community process.
      GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/08/Board%27s%20Voting%20Agenda%2C%20August%2013%2C%202020.pdf""]",2020-2023,591 Hyde Park Avenue,Shivam Baba Corp.,,"Atlas Liquors, Inc.",
BLB-2020-08-13-C002-transfer,BLB-2020-08-13,f77f7a1bb0e9ffee99bab99a3c4bd1301ababc5f3e314f8d6814c69cb15b2ffb,https://www.boston.gov/sites/default/files/file/2020/08/Board%27s%20Voting%20Agenda%2C%20August%2013%2C%202020.pdf,,,2020-08-13,2020-08-13,2020-08-13,1,1,1,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,GRANTED,True,True,False,"[""license_transfer""]","[""This item states no LB identifier; the apparent July 16 repeat is noted but its LB number is not silently copied. The introductory past deferral is followed by the current GRANTED outcome.""]",BLB-2020-08-13-C002,BLB-2020-08-13,,,,granted,591 Hyde Park Avenue,,1,"1. The Board deferred its vote regarding the application by Atlas Liquors, Inc., 591 Hyde
      Park Avenue, to transfer the Retail Package Store All-Alcoholic Beverages License to
      Shivam Baba Corp. at the same location and to pledge the license and inventory to Atlas
      Liquors, Inc. This matter was deferred to allow for completion of the community process.
      GRANTED",e576cf3b73bc2ff5e6af273d2b6b24a59a9076a305ab3b1b78bfec3888a7102e,,,,,explicit_alcohol,,,,,2020/events.json,,1,,,,,,,f77f7a1bb0e9ffee99bab99a3c4bd1301ababc5f3e314f8d6814c69cb15b2ffb,"1. The Board deferred its vote regarding the application by Atlas Liquors, Inc., 591 Hyde
      Park Avenue, to transfer the Retail Package Store All-Alcoholic Beverages License to
      Shivam Baba Corp. at the same location and to pledge the license and inventory to Atlas
      Liquors, Inc. This matter was deferred to allow for completion of the community process.
      GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/08/Board%27s%20Voting%20Agenda%2C%20August%2013%2C%202020.pdf""]",2020-2023,591 Hyde Park Avenue,Shivam Baba Corp.,,"Atlas Liquors, Inc.",
BLB-2020-08-20-C011-pledge,BLB-2020-08-20,dd1f94605101773c5ed22fda2d0e0b0723789a816755c9b63e847b8f63cff632,https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20August%2020%2C%202020.pdf,LB140281,LB-140281,2020-08-20,2020-08-20,2020-08-20,3,4,11,license_pledge,pledge_application_disposition,license_pledge_application_disposition,granted,"GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:",True,True,False,"[""license_pledge""]",[],BLB-2020-08-20-C011,BLB-2020-08-20,,,,granted,"1047 1051 DORCHESTER AVE DORCHESTER, MA 02125",,11,"11. 1051 SAVIN HILL, LLC
D/B/A: Savin Hill Wine & Spirits
   1047 1051 DORCHESTER AVE
   DORCHESTER, MA 02125
   License #: LB 140281
   Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
transfer the license from the above
   To: Elyas, LLC d/b/a Savin Hill Wine & Spirits (at the same location). Leykun Abay,
Manager.11:00 PM Closing Hour.
   Lastly, has petitioned to pledge the license to North Shore Bank.
   Attorney: Carolyn M. Conway
GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:",d87192d7a463e969ef3d4e1b9e9a0ecb8f0f4cee245da7339236f65a743d33c1,LB 140281,LB-140281,,,explicit_alcohol,"Elyas, LLC",Savin Hill Wine & Spirits,,LB140281,2020/events.json,,3,,North Shore Bank,,,"Elyas, LLC",,dd1f94605101773c5ed22fda2d0e0b0723789a816755c9b63e847b8f63cff632,"11. 1051 SAVIN HILL, LLC
D/B/A: Savin Hill Wine & Spirits
   1047 1051 DORCHESTER AVE
   DORCHESTER, MA 02125
   License #: LB 140281
   Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
transfer the license from the above
   To: Elyas, LLC d/b/a Savin Hill Wine & Spirits (at the same location). Leykun Abay,
Manager.11:00 PM Closing Hour.
   Lastly, has petitioned to pledge the license to North Shore Bank.
   Attorney: Carolyn M. Conway
GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:","[""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20August%2020%2C%202020.pdf""]",2020-2023,"1047 1051 DORCHESTER AVE DORCHESTER, MA 02125","Elyas, LLC",Savin Hill Wine & Spirits,"1051 SAVIN HILL, LLC",Savin Hill Wine & Spirits
BLB-2020-08-20-C011-transfer,BLB-2020-08-20,dd1f94605101773c5ed22fda2d0e0b0723789a816755c9b63e847b8f63cff632,https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20August%2020%2C%202020.pdf,LB140281,LB-140281,2020-08-20,2020-08-20,2020-08-20,3,4,11,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,"GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:",True,True,False,"[""license_transfer""]",[],BLB-2020-08-20-C011,BLB-2020-08-20,,,,granted,"1047 1051 DORCHESTER AVE DORCHESTER, MA 02125",,11,"11. 1051 SAVIN HILL, LLC
D/B/A: Savin Hill Wine & Spirits
   1047 1051 DORCHESTER AVE
   DORCHESTER, MA 02125
   License #: LB 140281
   Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
transfer the license from the above
   To: Elyas, LLC d/b/a Savin Hill Wine & Spirits (at the same location). Leykun Abay,
Manager.11:00 PM Closing Hour.
   Lastly, has petitioned to pledge the license to North Shore Bank.
   Attorney: Carolyn M. Conway
GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:",d87192d7a463e969ef3d4e1b9e9a0ecb8f0f4cee245da7339236f65a743d33c1,LB 140281,LB-140281,,,explicit_alcohol,,,,LB140281,2020/events.json,,3,,,,,,,dd1f94605101773c5ed22fda2d0e0b0723789a816755c9b63e847b8f63cff632,"11. 1051 SAVIN HILL, LLC
D/B/A: Savin Hill Wine & Spirits
   1047 1051 DORCHESTER AVE
   DORCHESTER, MA 02125
   License #: LB 140281
   Holder of a Retail Package Store All Alcoholic Beverages License has petitioned to
transfer the license from the above
   To: Elyas, LLC d/b/a Savin Hill Wine & Spirits (at the same location). Leykun Abay,
Manager.11:00 PM Closing Hour.
   Lastly, has petitioned to pledge the license to North Shore Bank.
   Attorney: Carolyn M. Conway
GRANTED - Condition: No nips; no singles
The following are applying for a C.V. license at a previously licensed location:","[""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20August%2020%2C%202020.pdf""]",2020-2023,"1047 1051 DORCHESTER AVE DORCHESTER, MA 02125","Elyas, LLC",Savin Hill Wine & Spirits,"1051 SAVIN HILL, LLC",Savin Hill Wine & Spirits
BLB-2020-09-10-C016-pledge,BLB-2020-09-10,03466145f3c0bcbd74e214bdd9b127f32c096fcbcb8e6ae19eedbfadf68b9e27,https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020.pdf,LB99159,LB-99159,2020-09-10,2020-09-10,2020-09-10,4,4,9,license_pledge,pledge_application_disposition,license_pledge_application_disposition,granted,GRANTED,True,True,False,"[""license_pledge""]",[],BLB-2020-09-10-C016,BLB-2020-09-10,,,,granted,"12 FARNSWORTH ST BOSTON, MA 02210",,9,"9) LAPOSTA PIZZA LLC
   D/B/A: Da LaPosta
   12 FARNSWORTH ST
   BOSTON, MA 02210

   License #: LB-99159
   Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to
   pledge the license to Tremont
   Construction Management, LLC.
   Attorney: Kristen L. Scanlon
   GRANTED",fd2cfc84f8700d423953105b17352ea356e7e0b812d003ec8f3e09b0bcf1fd10,LB-99159,LB-99159,,,explicit_alcohol,LAPOSTA PIZZA LLC,Da LaPosta,,LB99159,2020/events.json,,4,,"Tremont Construction Management, LLC",,,LAPOSTA PIZZA LLC,,03466145f3c0bcbd74e214bdd9b127f32c096fcbcb8e6ae19eedbfadf68b9e27,"9) LAPOSTA PIZZA LLC
   D/B/A: Da LaPosta
   12 FARNSWORTH ST
   BOSTON, MA 02210

   License #: LB-99159
   Holder of a Common Victualler 7 Day All Alcoholic Beverages License has petitioned to
   pledge the license to Tremont
   Construction Management, LLC.
   Attorney: Kristen L. Scanlon
   GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020.pdf"", ""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020_0.pdf""]",2020-2023,,,,LAPOSTA PIZZA LLC,Da LaPosta
BLB-2020-09-10-C018-transfer,BLB-2020-09-10,03466145f3c0bcbd74e214bdd9b127f32c096fcbcb8e6ae19eedbfadf68b9e27,https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020.pdf,LB99627,LB-99627,2020-09-10,2020-09-10,2020-09-10,5,5,11,license_transfer,transfer_application_disposition,license_transfer_application_disposition,granted,GRANTED,True,True,False,"[""license_transfer""]",[],BLB-2020-09-10-C018,BLB-2020-09-10,,,,granted,"635 HYDE PARK AV HYDE PARK, MA 02131",,11,"11) 100 PERCENT DELICIAS FOOD CORPORATION
    D/B/A:
    635 HYDE PARK AV
    HYDE PARK, MA 02131

  License #: LB-99627
  Holder of a Common Victualler 7-Day Wines and Malt Beverages License has petitioned
  to transfer the license and location from the above - To: Power Couple, LLC d/b/a El
  Burro Restaurant 69-73 Bennington Street East Boston, MA 02128. In one room on
  ground floor with dining area and bar, kitchen and storage area; seasonal (April-October)
  outdoor patio on public property 11:00 PM Closing Hour; in one additional room with
  service counter for take out. Main entrance at 73 Bennington Street, take out entrance at
  69 Bennington Street. Luis Santiago Lasprilla, Manager. Midnight Closing Hour.
  Attorney: Michael W. Ford
  GRANTED",127e53604fc0f05379a8092f782a7c5516d6f1b80f817c3135ba2d61aeee1bb9,LB-99627,LB-99627,,,explicit_alcohol,,,,LB99627,2020/events.json,,5,,,,,,,03466145f3c0bcbd74e214bdd9b127f32c096fcbcb8e6ae19eedbfadf68b9e27,"11) 100 PERCENT DELICIAS FOOD CORPORATION
    D/B/A:
    635 HYDE PARK AV
    HYDE PARK, MA 02131

  License #: LB-99627
  Holder of a Common Victualler 7-Day Wines and Malt Beverages License has petitioned
  to transfer the license and location from the above - To: Power Couple, LLC d/b/a El
  Burro Restaurant 69-73 Bennington Street East Boston, MA 02128. In one room on
  ground floor with dining area and bar, kitchen and storage area; seasonal (April-October)
  outdoor patio on public property 11:00 PM Closing Hour; in one additional room with
  service counter for take out. Main entrance at 73 Bennington Street, take out entrance at
  69 Bennington Street. Luis Santiago Lasprilla, Manager. Midnight Closing Hour.
  Attorney: Michael W. Ford
  GRANTED","[""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020.pdf"", ""https://www.boston.gov/sites/default/files/file/2020/09/Board%27s%20Voting%20Agenda%2C%20September%2010%2C%202020_0.pdf""]",2020-2023,"69-73 Bennington Street East Boston, MA 02128","Power Couple, LLC",El Burro Restaurant,100 PERCENT DELICIAS FOOD CORPORATION,
