award_id,generated_award_id,modification,action_date,transaction_amount,recipient_name,recipient_uei,award_type,awarding_subagency,naics_code,naics_description,psc_code,psc_description,description
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00008,2012-04-17,12464568.77,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00003,2012-04-24,11593317.6,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - DETENTION GUARD SERVICES SOUTH TEXAS DETENTION CENTER WITH THE GEO GROUP.
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00010,2012-04-26,17933.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00004,2012-05-08,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00005,2012-05-10,10188.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCECR11J00001,CONT_AWD_HSCECR11J00001_7012_HSCECR09D00002_7012,P00014,2012-05-15,-74914.67,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,OPTION YEAR 1 TASK ORDER AWARD ISAP II (BASE CONTRACT# HSCECR-09-D-00002)
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00006,2012-05-15,1455582.1,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCEDM11F00004,CONT_AWD_HSCEDM11F00004_7012_HSCEDM09D00006_7012,P00018,2012-05-16,-130812.74,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,"ADDITIONAL FUNDING FOR BED DAY COSTS THROUGH SEPTEMBER 30, 2011."
HSCEDM11F00008,CONT_AWD_HSCEDM11F00008_7012_HSCEDM10D00001_7012,P00018,2012-05-24,-815736.76,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS. DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00014,2012-06-08,2146012.05,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,CORRECT ERROR IN PRICING TO BE CONSISTENT WITH MOD 21 OF HSCEDM-09-D-00006
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00006,2012-06-18,2774643.24,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00009,2012-06-19,173369.85,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00007,2012-06-20,3484411.6,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00011,2012-06-29,175581.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00010,2012-07-02,309801.78,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00008,2012-07-05,47501.55,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00007,2012-07-10,10201305.49,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00012,2012-07-13,3533327.16,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00009,2012-07-13,3646283.24,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCEMD12F00015,CONT_AWD_HSCEMD12F00015_7012_GS07F0518N_4730,P00002,2012-07-18,-2649.66,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,6110,ELECTRICAL CONTROL EQUIPMENT,"PASSIVE ELECTRONIC MONITORING DEVICES REQUIRED TO SECURE FOREIGN WITNESSES AT FEDERAL TRIAL. POP: FEB 12 TO APR 7, 2012. SELECTED VENDOR OFFERS BEST COST."
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00013,2012-07-23,165945.73,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00011,2012-07-27,8515527.66,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00015,2012-07-30,789061.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,FUNDING FOR JULY 2012
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00014,2012-08-02,22356.59,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00010,2012-08-02,4390870.27,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00015,2012-08-06,1792082.33,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00016,2012-08-09,1399415.12,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,FUNDING FOR AUGUST 2012
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00017,2012-08-20,265000.37,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,SEPTEMBER 2012 FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00012,2012-08-20,4062208.64,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00018,2012-08-22,269846.9,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,OTHER CRITICAL FUNCTION - SERVICES TO SUPPORT MIGRANT OPERATIONS CENTER - GUANTANAMO BAY CUBA
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00018,2012-08-22,280000.36,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,TRANSPORTATION FUNDING FOR AUGUST
HSCEDM10J00030,CONT_AWD_HSCEDM10J00030_7012_HSCEOP06D00010_7012,P00018,2012-08-24,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,INCREMENTAL FUNDING
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00016,2012-08-24,1342122.25,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,CRITICAL FUNCTION. DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00062,CONT_AWD_HSCEDM12J00062_7012_HSCEDM11D00003_7012,0,2012-08-24,2950053.85,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTION. DETENTION MANAGMENT, MEDICAL SERVICES, TRANSPORTATION SERVICES, FOOD SERVICES FOR DHS/ICE AUROROA, CO AT GEO GROUP COCA FACILITY."
HSCEOP07J00271,CONT_AWD_HSCEOP07J00271_7012_HSCEOP06D00010_7012,P00007,2012-08-24,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTION.  DETENTION, TRANSPORTATION, MEDICAL AND FOOD SERVICES FOR ICE DETAINEES AT AURORA CDF."
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00019,2012-08-30,272998.53,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,TRANSPORTATION FUNDING FOR AUGUST
HSCEDM12J00062,CONT_AWD_HSCEDM12J00062_7012_HSCEDM11D00003_7012,P00001,2012-08-31,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTION. DETENTION MANAGMENT, MEDICAL SERVICES, TRANSPORTATION SERVICES, FOOD SERVICES FOR DHS/ICE AUROROA, CO AT GEO GROUP COCA FACILITY."
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00011,2012-09-07,4624412.76,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP-- FUNDING ACTION.
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00020,2012-09-17,2100944.26,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00013,2012-09-18,5634764.45,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00019,2012-09-26,-269846.9,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,OTHER CRITICAL FUNCTION - SERVICES TO SUPPORT MIGRANT OPERATIONS CENTER - GUANTANAMO BAY CUBA
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00021,2012-09-26,170000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00014,2012-09-26,374050.74,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00012,2012-09-27,353632.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP-- FUNDING ACTION.
HSCEDM12J00062,CONT_AWD_HSCEDM12J00062_7012_HSCEDM11D00003_7012,P00002,2012-09-27,168426.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTION. DETENTION MANAGMENT, MEDICAL SERVICES, TRANSPORTATION SERVICES, FOOD SERVICES FOR DHS/ICE AUROROA, CO AT GEO GROUP COCA FACILITY."
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00022,2012-09-28,450000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00013,2012-09-30,1984313.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP-- FUNDING ACTION.
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00008,2012-10-23,535796.97,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCECR13J00001,CONT_AWD_HSCECR13J00001_7012_HSCECR09D00002_7012,0,2012-10-23,9264207.89,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT HSCECR-09-D-0002 OY 3 TASK ORDER HSCECR-13-J-0001 POP:  11/06/2012-11/05/2013
HSCEDM13J00001,CONT_AWD_HSCEDM13J00001_7012_HSCEDM10D00001_7012,0,2012-10-24,11652553.85,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12J00062,CONT_AWD_HSCEDM12J00062_7012_HSCEDM11D00003_7012,P00003,2012-10-26,3916291.12,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTION. DETENTION MANAGMENT, MEDICAL SERVICES, TRANSPORTATION SERVICES, FOOD SERVICES FOR DHS/ICE AUROROA, CO AT GEO GROUP COCA FACILITY."
HSCEDM09J00029,CONT_AWD_HSCEDM09J00029_7012_HSCEOP07C00001_7012,P00008,2012-10-31,-49420.53,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,DE-OBLIGATE EXCESS FUNDS
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00014,2012-11-02,5175793.08,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP-- FUNDING ACTION.
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00023,2012-11-05,4071713.11,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00009,2012-11-26,0.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM13J00004,CONT_AWD_HSCEDM13J00004_7012_HSCEDM12D00001_7012,0,2012-11-26,3862509.91,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.  TASK ORDER HSCEDM-13-J-00004.
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00015,2012-11-29,1520889.96,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00024,2012-12-20,80284.19,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00015,2012-12-21,620.16,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - CRITICAL --  REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP-- FUNDING ACTION.
HSCEDM12J00062,CONT_AWD_HSCEDM12J00062_7012_HSCEDM11D00003_7012,P00004,2012-12-31,4006301.35,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"IGF::CT::IGF CRITICAL FUNCTION. DETENTION MANAGMENT, MEDICAL SERVICES, TRANSPORTATION SERVICES, FOOD SERVICES FOR DHS/ICE AUROROA, CO AT GEO GROUP COCA FACILITY."
HSCECR13J00001,CONT_AWD_HSCECR13J00001_7012_HSCECR09D00002_7012,P00001,2013-01-02,1163763.94,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT HSCECR-09-D-0002 OY 3 TASK ORDER HSCECR-13-J-0001 POP:  11/06/2012-11/05/2013
HSCECR13J00001,CONT_AWD_HSCECR13J00001_7012_HSCECR09D00002_7012,P00002,2013-01-02,10900000.01,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT HSCECR-09-D-0002 OY 3 TASK ORDER HSCECR-13-J-0001 POP:  11/06/2012-11/05/2013
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00025,2013-01-09,4178885.61,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DETENTION BED FUNDING
HSCEDM13J00004,CONT_AWD_HSCEDM13J00004_7012_HSCEDM12D00001_7012,P00001,2013-01-17,7569340.29,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.  TASK ORDER HSCEDM-13-J-00004.
