canonical_award_id,piid,parent_idv_piid,recipient_legal_name,recipient_uei,recipient_cage,instrument_type,facility_or_service,awarding_office,period_start,current_end,potential_end,latest_action_date,obligations_highergov,award_amount_usaspending,usa_action_row_count,usa_action_net,current_total_value,potential_total_value,psc_code,psc_description,naics_code,naics_description,extent_competed,offers_received,solicitation_procedures,solicitation_identifier,subcontracting_plan,reported_subaward_count,reported_subaward_amount,coverage_class,description,highergov_url,usaspending_url
HSCEDM17D00009-70CDCR18FR0000125,70CDCR18FR0000125,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Montgomery Processing Center,DETENTION COMPLIANCE AND REMOVALS,2018-08-20,2018-09-30,2018-09-30,2021-08-20,246775.59,246775.59,2,246775.59,246775.59,246775.59,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Commercial Subcontract Plan,0,,USAspending + HigherGov,PROCURE SUPPLIES/EQUIPMENT FOR MONTGOMERY PROCESSING CENTER IHSC MEDICAL AND DENTAL CLINICS,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR18FR0000125/,https://www.usaspending.gov/award/CONT_AWD_70CDCR18FR0000125_7012_HSCEDM17D00009_7012
HSCEDM11D00003-70CDCR18FR0000052,70CDCR18FR0000052,HSCEDM11D00003,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Aurora Contract Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2018-09-16,2019-09-15,2020-03-25,2021-06-28,47687272.92,47687272.92,12,47687272.92,47687272.92,47687272.92,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Plan Required (Incentive Not Included),0,,USAspending + HigherGov,"DETENTION SERVICES FOR AURORA, CO CDF",https://www.highergov.com/contract/HSCEDM11D00003-70CDCR18FR0000052/,https://www.usaspending.gov/award/CONT_AWD_70CDCR18FR0000052_7012_HSCEDM11D00003_7012
HSCEDM15D00015-70CDCR18FR0000070,70CDCR18FR0000070,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2018-09-28,2019-09-27,2021-02-12,2021-06-29,64722320.27,64722320.27,11,64722320.269999996,64722320.27,64722320.27,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"IGF::CT::IGF DETENTION, FOOD AND TRANSPORTAION SERVICES",https://www.highergov.com/contract/HSCEDM15D00015-70CDCR18FR0000070/,https://www.usaspending.gov/award/CONT_AWD_70CDCR18FR0000070_7012_HSCEDM15D00015_7012
HSCEDM17D00009-70CDCR18FR0000161,70CDCR18FR0000161,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Houston detention services,DETENTION COMPLIANCE AND REMOVALS,2018-09-28,2019-08-17,2021-01-09,2020-12-10,38224630.37,38224630.37,14,38224630.37,38224630.37,38224630.37,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Commercial Subcontract Plan,0,,USAspending + HigherGov,HOUSTON DETENTION FACILITY,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR18FR0000161/,https://www.usaspending.gov/award/CONT_AWD_70CDCR18FR0000161_7012_HSCEDM17D00009_7012
70CDCR19D00000001-70CDCR19FR0000005,70CDCR19FR0000005,70CDCR19D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Other ICE service — unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2018-12-19,2019-12-05,2019-12-05,2020-03-17,51679433.42,51679433.42,9,51679433.42,51679433.42,51679433.42,S206,Guard Services,561210,Facilities Support Services,Not Competed,,Sole Source,,Individual Subcontract Plan,0,,USAspending + HigherGov,IGF::CT::IGF,https://www.highergov.com/contract/70CDCR19D00000001-70CDCR19FR0000005/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000005_7012_70CDCR19D00000001_7012
70CDCR19P00000008,70CDCR19P00000008,,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Purchase Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2019-01-03,2019-01-04,2019-01-04,2020-04-30,0.0,0.0,4,0.0,0.0,0.0,S206,Guard Services,922140,Correctional Institutions ,Not Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETENTION SERVICES FOR FLIGHT LINE AND CEDAR HILL,https://www.highergov.com/contract/70CDCR19P00000008/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19P00000008_7012_-NONE-_-NONE-
70CDCR19D00000004-70CDCR19FR0000020,70CDCR19FR0000020,70CDCR19D00000004,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Mesa Verde ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2019-03-06,2020-09-09,2020-09-09,2020-08-10,13525413.8,13525413.8,7,13525413.799999999,21249254.16,21249254.16,S206,Guard Services,561210,Facilities Support Services,Not Competed,,Sole Source,,Plan Not Required,0,,USAspending + HigherGov,TO PROVIDE DETENTION SERVICES AT THE MESA VERDE ICE PROCESSING CENTER,https://www.highergov.com/contract/70CDCR19D00000004-70CDCR19FR0000020/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000020_7012_70CDCR19D00000004_7012
HSCEDM14A00001-70CDCR19FC0000008,70CDCR19FC0000008,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2019-03-18,2020-03-31,2020-07-30,2021-05-25,5854685.1,5854685.1,8,5854685.100000001,5854685.1,5854685.1,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,IGF::CT::IGF RIO GRANDE DETENTION CENTER,https://www.highergov.com/contract/HSCEDM14A00001-70CDCR19FC0000008/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FC0000008_7012_HSCEDM14A00001_7012
HSCEDM15D00006-70CDCR19FIGR00278,70CDCR19FIGR00278,HSCEDM15D00006,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Broward Transitional Center,DETENTION COMPLIANCE AND REMOVALS,2019-06-13,2020-06-30,2020-10-10,2023-05-10,33327391.94,33327391.94,9,33327391.939999998,33327391.94,33327391.94,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION SERVICES AT BROWARD TRANSITIONAL CENTER,https://www.highergov.com/contract/HSCEDM15D00006-70CDCR19FIGR00278/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FIGR00278_7012_HSCEDM15D00006_7012
70CDCR18A00000007-70CDCR19FC0000012,70CDCR19FC0000012,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2019-06-25,2020-07-22,2021-08-12,2021-07-13,988653.72,988653.72,2,988653.72,988653.72,988653.72,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,IGF::CT::IGF DETENTION SERVICES AT ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR19FC0000012/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FC0000012_7012_70CDCR18A00000007_7012
70CDCR19D00000011-70CDCR19FR0000058,70CDCR19FR0000058,70CDCR19D00000011,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2019-06-26,2019-12-31,2020-04-03,2023-01-31,37878569.3,37878569.3,6,37878569.3,37878569.3,37878569.3,S206,Guard Services,561210,Facilities Support Services,Not Competed,,Sole Source,,Plan Not Required,0,,USAspending + HigherGov,DETENTION SERVICES,https://www.highergov.com/contract/70CDCR19D00000011-70CDCR19FR0000058/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000058_7012_70CDCR19D00000011_7012
70CDCR19D00000001-70CDCR19FIGR00292,70CDCR19FIGR00292,70CDCR19D00000001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2019-08-01,2019-08-09,2019-08-31,2020-12-30,55594.5,55594.5,2,55594.5,55594.5,55594.5,S206,Guard Services,561210,Facilities Support Services,Not Competed,,Sole Source,,Individual Subcontract Plan,0,,USAspending + HigherGov,SUPPLEMENTAL TRANSPORTATION FOR WSEU,https://www.highergov.com/contract/70CDCR19D00000001-70CDCR19FIGR00292/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FIGR00292_7012_70CDCR19D00000001_7012
HSCEDM17D00009-70CDCR19FR0000056,70CDCR19FR0000056,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Houston detention services,DETENTION COMPLIANCE AND REMOVALS,2019-08-16,2020-08-17,2022-08-18,2022-07-19,40268189.97,40268189.97,8,40268189.97,40268189.97,40268189.97,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,HOUSTON DETENTION FACILITY,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR19FR0000056/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000056_7012_HSCEDM17D00009_7012
HSCEDM11D00003-70CDCR19FR0000089,70CDCR19FR0000089,HSCEDM11D00003,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2019-09-11,2020-09-15,2021-03-25,2022-09-16,46180315.09,46180315.09,8,46180315.09,46180315.09,46180315.09,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Plan Required (Incentive Not Included),0,,USAspending + HigherGov,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO",https://www.highergov.com/contract/HSCEDM11D00003-70CDCR19FR0000089/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000089_7012_HSCEDM11D00003_7012
HSCEDM15D00015-70CDCR19FR0000059,70CDCR19FR0000059,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2019-09-28,2020-09-27,2020-09-27,2022-05-11,63811970.64,63811970.64,10,63811970.64,63811970.64,63811970.64,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"DETENTION, FOOD AND TRANSPORTATION SERVICES",https://www.highergov.com/contract/HSCEDM15D00015-70CDCR19FR0000059/,https://www.usaspending.gov/award/CONT_AWD_70CDCR19FR0000059_7012_HSCEDM15D00015_7012
70CDCR20D00000003-70CDCR20FR0000005,70CDCR20FR0000005,70CDCR20D00000003,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,South Texas ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2019-12-06,2020-08-05,2021-01-06,2023-09-25,32325878.24,32325878.24,8,32325878.240000002,32325878.24,32325878.24,S206,Guard Services,561612,Security Guards and Patrol Services ,Not Competed,,Sole Source,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND DETENTION RELATED SERVICES AT THE SOUTH TEXAS DETENTION COMPLEX (STDC),https://www.highergov.com/contract/70CDCR20D00000003-70CDCR20FR0000005/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000005_7012_70CDCR20D00000003_7012
70CDCR20D00000008-70CDCR20FR0000007,70CDCR20FR0000007,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Mesa Verde ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2019-12-20,2020-12-19,2024-12-19,2021-04-26,30181264.14,30181264.14,12,30181264.14,30181264.14,30181264.14,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,70CDCR20R00000002,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER MESA VERDE
TASK ORDER POP: 12/21/19 - 12/20/20
FUNDING POP 12/21/19 - 1/31/2020
COR:NATHAN LINDSEY 661-328-4503",https://www.highergov.com/contract/70CDCR20D00000008-70CDCR20FR0000007/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000007_7012_70CDCR20D00000008_7012
70CDCR20D00000008-70CDCR24FR0000010,70CDCR24FR0000010,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Golden State Annex,DETENTION COMPLIANCE AND REMOVALS,2019-12-20,2024-12-19,2024-12-19,2025-03-19,57183778.57,57183778.57,11,57183778.57,57183778.57,57183778.57,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,70CDCR20R00000002,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITIES.
TASK ORDER POP: 12/20/23 - 12/19/24",https://www.highergov.com/contract/70CDCR20D00000008-70CDCR24FR0000010/,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000010_7012_70CDCR20D00000008_7012
70CDCR20D00000009-70CDCR20FR0000008,70CDCR20FR0000008,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Other ICE service — unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2019-12-20,2020-12-19,2020-12-19,2023-05-04,90645214.38,90645214.38,9,90645214.38,90645214.38,90645214.38,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,70CDCR20R00000002,Individual Subcontract Plan,0,,USAspending + HigherGov,"NEW TASK ORDER
PERIOD OF PERFORMANCE: 12/21/19 - 12/20/20
FUNDING POP: 12/21/19 - 01/31/20
COR: DANIEL POMPLUN
FY 20 QTR 1 CR2 FUNDING",https://www.highergov.com/contract/70CDCR20D00000009-70CDCR20FR0000008/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000008_7012_70CDCR20D00000009_7012
70CDCR20P00000018,70CDCR20P00000018,,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Purchase Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2020-02-06,2020-02-28,2020-02-28,2021-04-02,1227.3,1227.3,2,1227.3,1227.3,1227.3,S206,Guard Services,925110,Administration of Housing Programs ,Not Competed,1,Sole Source,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE HOUSING COST FOR EMERGENCY SITUATION-INCLEMENT WEATHER,https://www.highergov.com/contract/70CDCR20P00000018/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20P00000018_7012_-NONE-_-NONE-
HSCEDM14A00001-70CDCR20FC0000013,70CDCR20FC0000013,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2020-03-19,2021-03-31,2022-01-15,2021-12-16,3716630.53,3716630.53,9,3716630.5300000003,3716630.53,3716630.53,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,RIO GRANDE DETENTION CENTER SERVICES,https://www.highergov.com/contract/HSCEDM14A00001-70CDCR20FC0000013/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FC0000013_7012_HSCEDM14A00001_7012
HSCEDM15D00015-70CDCR20FR0000031,70CDCR20FR0000031,HSCEDM15D00015,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2020-05-20,2021-09-27,2021-09-27,2022-05-11,64080701.07,64080701.07,8,64080701.07,64080701.07,64080701.07,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND TRANSPORTATION SERVICES,https://www.highergov.com/contract/HSCEDM15D00015-70CDCR20FR0000031/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000031_7012_HSCEDM15D00015_7012
HSCEDM17D00009-70CDCR20FR0000036,70CDCR20FR0000036,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Houston detention services,DETENTION COMPLIANCE AND REMOVALS,2020-06-09,2021-08-17,2021-08-17,2026-06-18,36721590.9,36721590.9,9,36721590.9,36721590.9,36721590.9,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,HOUSTON DETENTION FACILITY,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR20FR0000036/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000036_7012_HSCEDM17D00009_7012
HSCEDM15D00006-70CDCR20FR0000039,70CDCR20FR0000039,HSCEDM15D00006,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Broward Transitional Center,DETENTION COMPLIANCE AND REMOVALS,2020-06-17,2024-01-25,2024-02-24,2024-03-12,39209369.78,39209369.78,9,39209369.78,39209369.78,39209369.78,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,SERVICES AT BROWARD TRANSITIONAL CENTER,https://www.highergov.com/contract/HSCEDM15D00006-70CDCR20FR0000039/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000039_7012_HSCEDM15D00006_7012
70CDCR18A00000007-70CDCR20FC0000019,70CDCR20FC0000019,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2020-07-23,2021-07-22,2022-03-11,2022-02-09,724669.57,724669.57,5,724669.5700000001,724669.57,724669.57,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR20FC0000019/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FC0000019_7012_70CDCR18A00000007_7012
70CDCR20D00000012-70CDCR20FR0000050,70CDCR20FR0000050,70CDCR20D00000012,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2020-08-06,2021-08-05,2021-08-05,2023-05-10,51996947.54,51996947.54,10,51996947.54,51996947.54,51996947.54,S206,Guard Services,922140,Correctional Institutions ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,FY20 TO FOR DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC),https://www.highergov.com/contract/70CDCR20D00000012-70CDCR20FR0000050/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000050_7012_70CDCR20D00000012_7012
HSCEDM11D00003-70CDCR20FR0000066,70CDCR20FR0000066,HSCEDM11D00003,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2020-08-31,2021-10-15,2021-10-15,2023-04-19,44034146.3,44034146.3,11,44034146.3,44034146.3,44034146.3,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,,Plan Required (Incentive Not Included),0,,USAspending + HigherGov,"DETENTION MANAGEMENT/MEDICAL/TRANSPORTATION FOR AURORA, CO",https://www.highergov.com/contract/HSCEDM11D00003-70CDCR20FR0000066/,https://www.usaspending.gov/award/CONT_AWD_70CDCR20FR0000066_7012_HSCEDM11D00003_7012
15M40018DA3500001-70CDCR21FR0000001,70CDCR21FR0000001,15M40018DA3500001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2020-10-01,2021-09-30,2021-09-30,2022-02-28,116.76,116.76,2,116.75999999999999,116.76,116.76,S206,Guard Services,561210,Facilities Support Services,Competed Under Simplified Acquisition Procedures,,Simplified Acquisition,,Individual Subcontract Plan,0,,USAspending + HigherGov,DETENTION AND GUARD SERVICES,https://www.highergov.com/contract/15M40018DA3500001-70CDCR21FR0000001/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000001_7012_15M40018DA3500001_1544
70CDCR21P00000004,70CDCR21P00000004,,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Purchase Order,Detention services — facility unresolved from description,DETENTION COMPLIANCE AND REMOVALS,2020-10-27,2022-10-26,2023-04-21,2023-03-22,0.0,0.0,3,0.0,0.0,9639.9,R429,Support- Professional: Emergency Response/Disaster Planning/Preparedness Support,925110,Administration of Housing Programs ,Not Competed,1,Sole Source,70CDCR21P00000004 ,Plan Not Required,0,,USAspending + HigherGov,DETAINEE HOUSING COST FOR EMERGENCY SITUATION-INCLEMENT WEATHER,https://www.highergov.com/contract/70CDCR21P00000004/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21P00000004_7012_-NONE-_-NONE-
70CDCR20D00000008-70CDCR21FR0000003,70CDCR21FR0000003,70CDCR20D00000008,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Golden State Annex,DETENTION COMPLIANCE AND REMOVALS,2020-11-03,2021-12-19,2022-03-30,2022-02-28,52068498.1,52068498.1,9,52068498.1,52068498.1,52068498.1,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,TO ESTABLISH A NEW TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY,https://www.highergov.com/contract/70CDCR20D00000008-70CDCR21FR0000003/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012
70CDCR20D00000009-70CDCR21FR0000004,70CDCR21FR0000004,70CDCR20D00000009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Transportation/removal services,DETENTION COMPLIANCE AND REMOVALS,2020-11-04,2021-12-19,2021-12-19,2023-05-05,110740019.25,110740019.25,11,110740019.25,110740019.25,110740019.25,S206,Guard Services,561612,Security Guards and Patrol Services ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,TASK ORDER IS TO PROVIDE FUNDING FOR DETENTION TRANSPORTATION AND MEDICAL SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.highergov.com/contract/70CDCR20D00000009-70CDCR21FR0000004/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000004_7012_70CDCR20D00000009_7012
HSCEDM14A00001-70CDCR21FC0000008,70CDCR21FC0000008,HSCEDM14A00001,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Rio Grande detention services,DETENTION COMPLIANCE AND REMOVALS,2021-04-01,2022-03-31,2023-03-08,2023-02-06,4862448.88,4862448.88,13,4862448.88,4862448.88,4862448.88,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETENTION SERVICES FOR RIO GRANDE DETENTION CENTER,https://www.highergov.com/contract/HSCEDM14A00001-70CDCR21FC0000008/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FC0000008_7012_HSCEDM14A00001_7012
70CDCR18A00000007-70CDCR21FC0000011,70CDCR21FC0000011,70CDCR18A00000007,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,BPA Call,Robert A. Deyton Detention Facility,DETENTION COMPLIANCE AND REMOVALS,2021-07-23,2022-07-22,2022-07-22,2023-08-22,255636.81,255636.81,4,255636.81,255636.81,255636.81,S206,Guard Services,922140,Correctional Institutions ,Competed Under Simplified Acquisition Procedures,1,Simplified Acquisition,,Plan Not Required,0,,USAspending + HigherGov,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.highergov.com/contract/70CDCR18A00000007-70CDCR21FC0000011/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FC0000011_7012_70CDCR18A00000007_7012
70CDCR20D00000012-70CDCR21FR0000051,70CDCR21FR0000051,70CDCR20D00000012,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,South Texas ICE Processing Center,DETENTION COMPLIANCE AND REMOVALS,2021-08-06,2022-08-05,2022-08-05,2023-03-11,52818941.99,52818941.99,15,52818941.99,52818941.99,52818941.99,S206,Guard Services,922140,Correctional Institutions ,Full And Open Competition,,Negotiated Proposal/Quote,,Individual Subcontract Plan,0,,USAspending + HigherGov,"SOUTH TEXAS DETENTION COMPLEX NEW TASK ORDER AWARD: TBD POP 06 AUG 2021 - 05 AUG 2022. FUNDING THROUGH 30 SEPTEMBER 2021.

COR RANDY LECOMPTE
ACOR: MICHAEL SHERDIAN",https://www.highergov.com/contract/70CDCR20D00000012-70CDCR21FR0000051/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000051_7012_70CDCR20D00000012_7012
HSCEDM17D00009-70CDCR21FR0000057,70CDCR21FR0000057,HSCEDM17D00009,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,3JMR1,Delivery Order,Montgomery Processing Center,DETENTION COMPLIANCE AND REMOVALS,2021-08-17,2022-08-17,2022-08-17,2024-05-16,39294732.79,39294732.79,17,39294732.79,39294732.79,39294732.79,S206,Guard Services,561210,Facilities Support Services,Full And Open Competition,,Negotiated Proposal/Quote,HSCEDM15R00004,Commercial Subcontract Plan,0,,USAspending + HigherGov,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,https://www.highergov.com/contract/HSCEDM17D00009-70CDCR21FR0000057/,https://www.usaspending.gov/award/CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
