acquisition_layer,competition_denominator,record_id,piid,parent_idv_piid,is_order_or_call,recipient_legal_name,recipient_uei,instrument_type,facility_or_service,award_obligations_usaspending,linked_order_obligations_highergov,potential_total_value,period_start,potential_end,extent_competed,solicitation_procedures,offers_received,solicitation_identifier,set_aside,fair_opportunity_limitation,other_than_full_and_open_reason,multiple_or_single_award,competition_bucket,reported_subaward_count,reported_subaward_amount,description,source_url,source_coverage,parent_vehicle_extent_competed,parent_vehicle_solicitation_procedures,parent_vehicle_offers_received,parent_vehicle_solicitation_identifier,parent_vehicle_competition_bucket,parent_vehicle_source_url
prime_award,yes,70CDCR22D00000001-70CDCR23FR0000001,70CDCR23FR0000001,70CDCR22D00000001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,47344096.11,,47344096.11,2022-10-16,2023-12-27,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"NEW TASK ORDER FOR DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000001_7012_70CDCR22D00000001_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR21R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR22D00000001/
prime_award,yes,HSCEDM15D00015-70CDCR23FR0000002,70CDCR23FR0000002,HSCEDM15D00015,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,69539507.19,,69539507.19,2022-10-28,2023-10-27,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT NORTHWEST DETENTION CENTER, TACOMA",https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000002_7012_HSCEDM15D00015_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM15R00001,full_open_one_offer,https://www.highergov.com/idv/HSCEDM15D00015/
prime_award,yes,70CDCR20D00000008-70CDCR23FR0000009,70CDCR23FR0000009,70CDCR20D00000008,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Golden State Annex,54862887.20,,54862887.20,2022-12-20,2023-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,NEW TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITIES.,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000009_7012_70CDCR20D00000008_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000008/
prime_award,yes,70CDCR20D00000009-70CDCR23FR0000014,70CDCR23FR0000014,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Los Angeles AOR detention services,116595853.53,,116595853.53,2022-12-20,2024-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,NEW TASK ORDER FOR DETENTION SERVICES IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000014_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,HSCEDM14A00001-70CDCR23FC0000010,70CDCR23FC0000010,HSCEDM14A00001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Rio Grande detention services,5338926.75,,5338926.75,2023-04-01,2024-09-08,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,"RIO GRANDE DETENTION CENTER

COR: JOSE LONGORIA",https://www.usaspending.gov/award/CONT_AWD_70CDCR23FC0000010_7012_HSCEDM14A00001_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/HSCEDM14A00001/
prime_award,yes,70CDCR18A00000007-70CDCR23FC0000014,70CDCR23FC0000014,70CDCR18A00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Robert A. Deyton Detention Facility,137180.56,,137180.56,2023-07-23,2024-07-22,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FC0000014_7012_70CDCR18A00000007_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/70CDCR18A00000007/
prime_award,yes,70CDCR20D00000012-70CDCR23FR0000045,70CDCR23FR0000045,70CDCR20D00000012,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,57272944.90,,57272944.90,2023-08-06,2024-10-17,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC)

POP 06 AUG 2023 - 05 AUG 2024",https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000045_7012_70CDCR20D00000012_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R0000001,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000012/
prime_award,yes,HSCEDM17D00009-70CDCR23FR0000050,70CDCR23FR0000050,HSCEDM17D00009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Montgomery Processing Center,55018504.16,,55018504.16,2023-08-18,2024-06-30,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,HSCEDM-15-R-00004,,,,SINGLE AWARD,full_open_offer_count_missing,0,,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000050_7012_HSCEDM17D00009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,3,HSCEDM15R00004,full_open_multiple_offers,https://www.highergov.com/idv/HSCEDM17D00009/
prime_award,yes,70CDCR21D00000004-70CDCR23FR0000048,70CDCR23FR0000048,70CDCR21D00000004,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,38861166.19,,39381907.94,2023-09-01,2025-09-15,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"BROWARD COUNTY, FL DETENTION AND TRANSPORTATION SERVICES",https://www.usaspending.gov/award/CONT_AWD_70CDCR23FR0000048_7012_70CDCR21D00000004_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000007,full_open_one_offer,https://www.highergov.com/idv/70CDCR21D00000004/
prime_award,yes,70CDCR22D00000001-70CDCR24FR0000001,70CDCR24FR0000001,70CDCR22D00000001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,56009252.93,,56009252.93,2023-10-16,2024-10-15,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000001_7012_70CDCR22D00000001_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR21R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR22D00000001/
prime_award,yes,HSCEDM15D00015-70CDCR24FR0000003,70CDCR24FR0000003,HSCEDM15D00015,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,72727938.31,,72727938.31,2023-10-28,2025-09-27,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES FOR NORTHWEST DETENTION CENTER.,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000003_7012_HSCEDM15D00015_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM15R00001,full_open_one_offer,https://www.highergov.com/idv/HSCEDM15D00015/
prime_award,yes,70CDCR20D00000009-70CDCR24FR0000011,70CDCR24FR0000011,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Adelanto ICE Processing Center,83367984.37,,83367984.37,2023-12-20,2024-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,ESTABLISH NEW TASK ORDER FOR DETENTION SERVICES AT ADELANTO,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000011_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,70CDCR20D00000009-70CDCR24FR0000012,70CDCR24FR0000012,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Los Angeles AOR detention services,32758675.92,,32758675.92,2023-12-20,2024-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,NEW TASK ORDER FOR DETENTION SERVICES DESERT VIEW (DV) ANNEX IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000012_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,HSCEDM14A00001-70CDCR24FC0000004,70CDCR24FC0000004,HSCEDM14A00001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Rio Grande detention services,6796406.43,,6796406.43,2024-04-01,2025-03-31,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,RIO GRANDE DETENTION CENTER FY24 BPA CALL,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FC0000004_7012_HSCEDM14A00001_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/HSCEDM14A00001/
prime_award,yes,70CDCR18A00000007-70CDCR24FC0000005,70CDCR24FC0000005,70CDCR18A00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Robert A. Deyton Detention Facility,489732.40,,489732.40,2024-07-23,2025-07-22,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FC0000005_7012_70CDCR18A00000007_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/70CDCR18A00000007/
prime_award,yes,70CDCR20D00000012-70CDCR24FR0000038,70CDCR24FR0000038,70CDCR20D00000012,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,60523845.63,,61052936.90,2024-08-06,2025-08-05,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,DETENTION AND TRANSPORTATION SERVICES - SOUTH TEXAS ICE PROCESSING CENTER (STIPC) FY24 TASK ORDER,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000038_7012_70CDCR20D00000012_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R0000001,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000012/
prime_award,yes,HSCEDM17D00009-70CDCR24FR0000056,70CDCR24FR0000056,HSCEDM17D00009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Montgomery Processing Center,61884954.77,,61884954.77,2024-08-17,2025-08-17,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,HSCEDM-15-R-00004,,,,SINGLE AWARD,full_open_offer_count_missing,0,,MONTGOMERY PROCESSING CTR FY24,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000056_7012_HSCEDM17D00009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,3,HSCEDM15R00004,full_open_multiple_offers,https://www.highergov.com/idv/HSCEDM17D00009/
prime_award,yes,HSCEDM17D00009-70CDCR25FR0000097,70CDCR25FR0000097,HSCEDM17D00009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,51978428.00,,51978428.00,2024-08-18,2026-08-17,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,HSCEDM-15-R-00004,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT MONTGOMERY PROCESSING CENTER (MPC) IN HOUSTON, TX. THE PURPOSE OF THIS NEW TASK ORDER IS TO ADD FUNDING FOR THE CONTINUANCE OF SERVICES.",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000097_7012_HSCEDM17D00009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,3,HSCEDM15R00004,full_open_multiple_offers,https://www.highergov.com/idv/HSCEDM17D00009/
prime_award,yes,70CDCR21D00000004-70CDCR24FR0000053,70CDCR24FR0000053,70CDCR21D00000004,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,42926174.75,,43191291.32,2024-09-01,2025-09-30,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,NEW TASK ORDER TO PROVIDE FUNDING TO HOUSE AND TRANSPORT ICE DETAINEES AT BROWARD TRANSITIONAL CENTER,https://www.usaspending.gov/award/CONT_AWD_70CDCR24FR0000053_7012_70CDCR21D00000004_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000007,full_open_one_offer,https://www.highergov.com/idv/70CDCR21D00000004/
prime_award,yes,70CDCR22D00000001-70CDCR25FR0000005,70CDCR25FR0000005,70CDCR22D00000001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,59993453.20,,59993453.20,2024-10-16,2025-10-15,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"DETENTION, TRANSPORTATION, AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000005_7012_70CDCR22D00000001_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR21R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR22D00000001/
prime_award,yes,HSCEDM15D00015-70CDCR25FR0000004,70CDCR25FR0000004,HSCEDM15D00015,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,117431349.50,,117431349.50,2024-10-28,2026-03-27,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"NEW TASK ORDER FOR DETENTION AND TRANSPORTATION SERVICES AT TACOMA, WA FOR SEATTLE AOR",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000004_7012_HSCEDM15D00015_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,HSCEDM15R00001,full_open_one_offer,https://www.highergov.com/idv/HSCEDM15D00015/
prime_award,yes,70CDCR20D00000008-70CDCR25FR0000013,70CDCR25FR0000013,70CDCR20D00000008,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Golden State Annex,66190762.72,,66190762.72,2024-12-20,2025-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,70CDCR20R00000002,,,,SINGLE AWARD,full_open_offer_count_missing,0,,HOUSING FOR DETAINEES IS PROVIDED AT THE MESA VERDE AND GOLDEN STATE ICE DETENTION FACILITIES IN THE SAN FRANCISCO AREA OF RESPONSIBILITY.,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000013_7012_70CDCR20D00000008_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000008/
prime_award,yes,70CDCR20D00000009-70CDCR25FR0000009,70CDCR25FR0000009,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Adelanto ICE Processing Center,120393306.26,,120393306.26,2024-12-20,2029-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,DETENTION SERVICES FOR LOS ANGELES AOR AT ADELANTO DETENTION FACILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000009_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,70CDCR20D00000009-70CDCR25FR0000010,70CDCR25FR0000010,70CDCR20D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Los Angeles AOR detention services,34270827.48,,34270827.48,2024-12-20,2025-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,DETENTION SERVICES DESERT VIEW (DV) ANNEX IN THE LOS ANGELES AREA OF RESPONSIBILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000010_7012_70CDCR20D00000009_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000009/
prime_award,yes,70CDCR25D00000007-70CDCR25FR0000029,70CDCR25FR0000029,70CDCR25D00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,58637673.24,,58637673.24,2025-03-01,2026-04-10,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"THE PURPOSE OF THIS NEW TASK ORDER IS TO PROVIDE THE FUNDING NECESSARY FOR TRANSITION, DETENTION, AND TRANSPORTATION SERVICES FOR HOUSING ICE ALIENS AT THE DELANEY HALL CONTRACT DETENTION FACILITY IN NEWARK NEW JERSEY.",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000029_7012_70CDCR25D00000007_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,2,70CDCR24R00000012,full_open_multiple_offers,https://www.highergov.com/idv/70CDCR25D00000007/
prime_award,yes,70CDCR25D00000009-70CDCR25FR0000037,70CDCR25FR0000037,70CDCR25D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,North Lake Processing Center,7350371.31,,7350371.31,2025-04-01,2026-03-19,NOT COMPETED,ONLY ONE SOURCE,,,,,URGENCY (FAR 6.302-2),SINGLE AWARD,sole_source_or_not_competed,0,,THE PURPOSE OF THIS TASK ORDER IS TO ESTABLISH A DETENTION FACILITY WITHIN THE NORTH LAKE CORRECTIONAL FACILITY IN SUPPORT OF THE PRESIDENT'S DECLARATION OF A NATIONAL EMERGENCY AT THE SOUTHERN BORDER.,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000037_7012_70CDCR25D00000009_7012,USAspending + HigherGov,Not Competed,Sole Source,1,,sole_source_or_not_competed,https://www.highergov.com/idv/70CDCR25D00000009/
prime_award,yes,HSCEDM14A00001-70CDCR25FC0000002,70CDCR25FC0000002,HSCEDM14A00001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Transportation/removal services,8722448.00,,8722448.00,2025-04-01,2026-03-31,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,"THE PURPOSE OF THIS CONTRACT IS TO PROVIDE DETENTION AND TRANSPORTATION SERVICES AT RIO GRANDE DETENTION CENTER IN LAREDO, TX.",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FC0000002_7012_HSCEDM14A00001_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/HSCEDM14A00001/
prime_award,yes,70CDCR25D00000016-70CDCR25FR0000075,70CDCR25FR0000075,70CDCR25D00000016,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Detention services — facility unresolved from description,250.00,,250.00,2025-05-17,2027-05-16,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,54,,,MINIMUM GUARANTEE,,MULTIPLE AWARD,full_open_multiple_offers,0,,THIS IS A TASK ORDER FOR THE MINIMUM OBLIGATION UNDER THE MULTIPLE-AWARD STRATEGIC SOURCING VEHICLE FOR EMERGENCY DETENTION AND RELATED SERVICES FOR ALIENS IN IMMIGRATION AND CUSTOMS ENFORCEMENT CUSTODY IN RESPONSE TO THE BORDER EMERGENCY.,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000075_7012_70CDCR25D00000016_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,54,70CDCR25R00000005,full_open_multiple_offers,https://www.highergov.com/idv/70CDCR25D00000016/
prime_award,yes,70CDCR25D00000009-70CDCR25FR0000096,70CDCR25FR0000096,70CDCR25D00000009,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,North Lake Processing Center,85650421.00,,85650421.00,2025-07-21,2026-07-20,NOT COMPETED,ONLY ONE SOURCE,,,,,URGENCY (FAR 6.302-2),SINGLE AWARD,sole_source_or_not_competed,0,,THE PURPOSE OF THIS TASK ORDER IS FOR COMPREHENSIVE DETENTION AND TRANSPORATION SERVICES FOR HOUSING CRIMINAL ALIENS AT NORTH LAKE DETENTION CENTER IN BALDWIN MI.,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000096_7012_70CDCR25D00000009_7012,USAspending + HigherGov,Not Competed,Sole Source,1,,sole_source_or_not_competed,https://www.highergov.com/idv/70CDCR25D00000009/
prime_award,yes,70CDCR18A00000007-70CDCR25FC0000007,70CDCR25FC0000007,70CDCR18A00000007,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,BPA Call,Transportation/removal services,1896600.00,,1896600.00,2025-07-23,2026-07-22,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,1,,NO SET ASIDE USED.,,,SINGLE AWARD,simplified_acquisition_one_offer,0,,THIS TASK ORDER FUNDS DETENTION SERVICES TO HOUSE AND SAFEGUARD ILLEGAL ALIENS IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS (ERO) AT ROBERT A. DEYTON DETENTION FACILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FC0000007_7012_70CDCR18A00000007_7012,USAspending + HigherGov,,,,,competition_metadata_missing,https://www.highergov.com/idv/70CDCR18A00000007/
prime_award,yes,70CDCR20D00000012-70CDCR25FR0000091,70CDCR25FR0000091,70CDCR20D00000012,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,57517165.28,,57517165.28,2025-08-06,2026-08-05,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,THIS TASK ORDER PROVIDES DETENTION AND TRANSPORTATION SERVICES AT THE SOUTH TEXAS ICE IMMIGRATION PROCESSING CENTER (STIPC).,https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000091_7012_70CDCR20D00000012_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R0000001,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000012/
prime_award,yes,70CDCR21D00000004-70CDCR25FR0000100,70CDCR25FR0000100,70CDCR21D00000004,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,43615535.00,,43615535.00,2025-09-01,2026-08-31,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"THIS IS A NEW TASK ORDER TO OBLIGATE FUNDING FOR HOUSING AND SAFEGUARDING ILLEGAL ALIENS IN SUPPORT OF ENFORCEMENT AND REMOVAL OPERATIONS (ERO) AT BROWARD TRANSITIONAL CENTER IN POMPANO, FL.",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000100_7012_70CDCR21D00000004_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000007,full_open_one_offer,https://www.highergov.com/idv/70CDCR21D00000004/
prime_award,yes,70CDCR22D00000001-70CDCR25FR0000111,70CDCR25FR0000111,70CDCR22D00000001,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Transportation/removal services,66893395.00,,66893395.00,2025-10-16,2026-08-15,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,"THIS TASK ORDER PROVIDES DETENTION, TRANSPORTATION, AND MEDICAL SERVICES AT THE AURORA, CO CONTRACT DETENTION FACILITY.",https://www.usaspending.gov/award/CONT_AWD_70CDCR25FR0000111_7012_70CDCR22D00000001_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR21R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR22D00000001/
prime_award,yes,70CDCR20D00000008-70CDCR26FR0000042,70CDCR26FR0000042,70CDCR20D00000008,yes,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,Delivery Order,Golden State Annex,41167972.72,,41167972.72,2025-12-20,2026-12-19,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,,,,,,SINGLE AWARD,full_open_offer_count_missing,0,,THIS IS TO ESTABLISH NEW TASK ORDER FOR DETENTION SERVICES AT THE MESA VERDE AND GOLDEN STATE ICE DETENTION FACILITY IN THE SAN FRANSCISCO AREA OF RESPONSIBILITY,https://www.usaspending.gov/award/CONT_AWD_70CDCR26FR0000042_7012_70CDCR20D00000008_7012,USAspending + HigherGov,Full And Open Competition,Negotiated Proposal/Quote,1,70CDCR20R00000002,full_open_one_offer,https://www.highergov.com/idv/70CDCR20D00000008/
