event_id,date,license_num,license_scope,event_subtype,entity_name,entity_dba,actions,outcome,board_granted_application,ownership_subject_entity,ownership_subject_scope,parties_before,parties_after,entity_before,entity_after,entity_conversion_explicit,source_url,page_start,page_end,item_number,outcome_text,ambiguity_notes,item_text
BLB-2025-11-06-OI-024,2025-11-06,LB100852,common_victualler_no_alcohol_stated,ownership_application_disposition,"Ozseferoglu, LLC",Arboretum Grill,"[""ownership_interest_change""]",granted,True,"Ozseferoglu, LLC",licensee,"[{""name"": ""Ahmet Ozseferoglu"", ""interest_percent"": 50, ""role"": ""Owner"", ""source_quote"": ""change the Ownership Interest of the license business From: Ahmet Ozseferoglu: Owner (50% Shares) To: Gulsume Erdem: Owner (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Gulsume Erdem"", ""interest_percent"": 50, ""role"": ""Owner"", ""source_quote"": ""change the Ownership Interest of the license business From: Ahmet Ozseferoglu: Owner (50% Shares) To: Gulsume Erdem: Owner (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,9,9,1,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","1. Ozseferoglu, LLC

Doing business as: Arboretum Grill
4021 ‐ 4025 Washington St., Roslindale, MA 02131
License #: LB‐100852
Holder of a Common Victualler License has petitioned to change the Ownership Interest of the license
business From: Ahmet Ozseferoglu: Owner (50% Shares) To: Gulsume Erdem: Owner (50% Shares)

Granted
___________________________________________________________________________________"
BLB-2025-11-06-OI-026,2025-11-06,LB386575,common_victualler_no_alcohol_stated,ownership_application_disposition,"Night Shift Lovejoy, LLC",Night Shift Brewing,"[""stock_interest_change""]",granted,True,Nightshift Brewing Inc.,parent_company_explicit,[],[],,,False,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,9,9,3,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Source explicitly places the stock-interest change at the parent company Nightshift Brewing Inc.; licensee is Night Shift Lovejoy, LLC.""]","3. Night Shift Lovejoy, LLC

Doing business as: Night Shift Brewing
1 Lovejoy Wh., Boston, MA 02114
License #: LB‐386575
Holder of a Common Victualler License has petitioned to change the manager of the licensed business ‐
From: Michael O’Mara To: Jack Hendler.
Secondly, has petitioned for a Change of Officers/Directors and a change in Stock interest of the Parent
Company Nightshift Brewing Inc.

Granted
___________________________________________________________________________________"
BLB-2025-11-06-OI-027,2025-11-06,LB480459,common_victualler_no_alcohol_stated,ownership_application_disposition,"Fruit Tea MA2, Inc.",Yifang Taiwan Fruit Tea,"[""ownership_interest_change""]",granted,True,"Fruit Tea MA2, Inc.",licensee,"[{""name"": ""Ming Yang Zheng"", ""interest_percent"": 50, ""role"": ""Owner/Treasurer"", ""source_quote"": ""change the Ownership Interest of the license business From: Ming Yang Zheng: Owner/Treasurer(50% Shares) To: Emily Chen: Pres/Manager (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Emily Chen"", ""interest_percent"": 100, ""role"": ""Pres/Manager"", ""source_quote"": ""change the Ownership Interest of the license business From: Ming Yang Zheng: Owner/Treasurer(50% Shares) To: Emily Chen: Pres/Manager (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,9,9,4,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","4. Fruit Tea MA2, Inc.

Doing business as: Yifang Taiwan Fruit Tea
14 Brighton Av., Allston, MA 02134
License #: LB‐480459
Holder of a Common Victualler License has petitioned to change the Ownership Interest of the license
business From: Ming Yang Zheng: Owner/Treasurer(50% Shares) To: Emily Chen: Pres/Manager
(100% Shares)
Secondly, has petitioned to change the DBA of the licensed business From: Yifang Taiwan Fruit Tea To:
Bloome Fruit Tea

Granted
___________________________________________________________________________________"
BLB-2025-11-06-OI-031,2025-11-06,LB332339,common_victualler_no_alcohol_stated,ownership_application_disposition,"Essential Body Herbs, Inc.",Essential Herb N Juice Cafe,"[""ownership_interest_change""]",granted,True,"Essential Body Herbs, Inc.",licensee,"[{""name"": ""Richard Phipps"", ""interest_percent"": 33.33, ""role"": ""Vice President"", ""source_quote"": ""change the Ownership Interest of the license business From: Richard Phipps: Vice President (33.33% Shares) & Meridith Morgan: Secretary (33.33% Shares) To: Wayne Atkinson: President (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Meridith Morgan"", ""interest_percent"": 33.33, ""role"": ""Secretary"", ""source_quote"": ""change the Ownership Interest of the license business From: Richard Phipps: Vice President (33.33% Shares) & Meridith Morgan: Secretary (33.33% Shares) To: Wayne Atkinson: President (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Wayne Atkinson"", ""interest_percent"": 100, ""role"": ""President"", ""source_quote"": ""change the Ownership Interest of the license business From: Richard Phipps: Vice President (33.33% Shares) & Meridith Morgan: Secretary (33.33% Shares) To: Wayne Atkinson: President (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://drive.google.com/file/d/1UhcS_UqlbNBRe2OO23O2ENwcfs5wz8Wi/view?usp=drive_link,10,10,8,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","8. Essential Body Herbs, Inc.

Doing business as: Essential Herb N Juice Cafe
501B Washington St., Dorchester, MA 02124
License #: LB‐332339
Holder of a Common Victualler License has petitioned to change the Ownership Interest of the license
business From: Richard Phipps: Vice President (33.33% Shares) & Meridith Morgan: Secretary
(33.33% Shares) To: Wayne Atkinson: President (100% Shares)

Granted
___________________________________________________________________________________"
BLB-2025-11-20-OI-014,2025-11-20,LB101898,explicit_alcohol,ownership_application_disposition,"Metropolitan Liquor Associates, Inc.",Top Liquors,"[""stock_interest_change""]",granted,True,"Metropolitan Liquor Associates, Inc.",licensee,[],[],,,False,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,4,4,7,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","7. Metropolitan Liquor Associates, Inc.

Doing business as: Top Liquors
435-439 Hyde Park Ave, Roslindale, MA 02131
License #: LB-101898
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Officers /Directors. Secondly, has petitioned for a change of Stock Interest.
Attorney: Timothy J. Burke

Granted"
BLB-2025-11-20-OI-015,2025-11-20,LB101971,explicit_alcohol,ownership_application_disposition,"Sobo Wine, Inc.",Sobo Wine and Spirits,"[""stock_interest_change""]",granted,True,"Sobo Wine, Inc.",licensee,[],[],,,False,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,4,4,8,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","8. Sobo Wine, Inc.

Doing business as: Sobo Wine and Spirits
259 Dorchester St, South Boston, MA 02127
License #: LB-101971
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of Stock
Interest. Secondly, has petitioned to change the DBA of the licensed business To: City Liquor & Smoke
Shop.
Attorney: Andrew F. Upton

Granted"
BLB-2025-11-20-OI-016,2025-11-20,LB101902,explicit_alcohol,ownership_application_disposition,"Marlborough Liquor Market, Inc.",Marlborough Market,"[""stock_interest_change""]",granted,True,"Marlborough Liquor Market, Inc.",licensee,[],[],,,False,https://drive.google.com/file/d/1Ham1bqHNtmqMWczY3e1sQ6TBt06HZoGv/view,4,4,9,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Grant has an explicit issuance condition retained in full item text; no assertion that the condition was satisfied.""]","9. Marlborough Liquor Market, Inc.

Doing business as: Marlborough Market
45 Massachusetts Ave, Boston, MA 02115
License #: LB-101902
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of Stock
Interest. Secondly, has petitioned to change the DBA of the license business To: City Liquor & Smoke
Shop.
Attorney: Andrew F. Upton

Granted
License not to be issued until the Licensee has met with the Neighborhood Association of the Back
Bay
Conditions: 1. No singles; 2. No kegs; 3. Licensee commits to monitoring trash outside the licensed
premise; 4. Licensee commits to improved lighting"
BLB-2025-12-04-OI-011,2025-12-04,LB99747,explicit_alcohol,ownership_application_disposition,"Tri’ur, Inc.",Salty Pig,"[""stock_interest_change""]",granted,True,"Tri’ur, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,4,4,6,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Item also includes a stock pledge, which does not itself establish an equity ownership transfer or control.""]","6. Tri’ur, Inc.

Doing business as: Salty Pig
130 Dartmouth St, Boston, MA 02116
License #: LB-99747
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for Change of Stock Interest. Secondly, has petitioned for a pledge of stock to James T. Cochener.
Attorney: Marshall F. Newman

Granted"
BLB-2025-12-04-OI-012,2025-12-04,LB99446,explicit_alcohol,ownership_application_disposition,"Traveler Street Partners, Inc.",,"[""stock_interest_change""]",granted,True,"Traveler Street Partners, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,4,4,7,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Item also includes a stock pledge, which does not itself establish an equity ownership transfer or control.""]","7. Traveler Street Partners, Inc.

264 E Berkeley St, Boston, MA 02118
License #: LB-99446
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Stock Interest. Secondly, has petitioned for a pledge of stock to James T. Cochener.
Attorney: Marshall F. Newman

Granted"
BLB-2025-12-04-OI-021,2025-12-04,LB114808,common_victualler_no_alcohol_stated,ownership_application_disposition,"Wingz to Perfection, LLC",Bobby Fish,"[""ownership_interest_change""]",granted,True,"Wingz to Perfection, LLC",licensee,"[{""name"": ""Olcian Durham"", ""interest_percent"": 50, ""role"": ""Vice President"", ""source_quote"": ""change the Ownership Interest of the license business From: Olcian Durham: Vice President (50% Shares) To: Andrew Gayle: Co‐Owner (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Andrew Gayle"", ""interest_percent"": 50, ""role"": ""Co-Owner"", ""source_quote"": ""change the Ownership Interest of the license business From: Olcian Durham: Vice President (50% Shares) To: Andrew Gayle: Co‐Owner (50% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2025/12/Voting%20Minutes%2012-4-25.docx.pdf,8,8,1,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","1. Wingz to Perfection, LLC

Doing business as: Bobby Fish
312 Bowdoin St., Dorchester, MA 02125
License #: LB‐114808
Holder of a Common Victualler License has petitioned to change the Ownership Interest of the license
business From: Olcian Durham: Vice President (50% Shares) To: Andrew Gayle: Co‐Owner (50%
Shares)

Granted
___________________________________________________________________________________"
BLB-2026-01-08-OI-E017,2026-01-08,LB99402,explicit_alcohol,ownership_application_disposition,"Fan Hall MV Restaurant, LLC",Margaritaville,"[""ownership_interest_change""]",granted,True,"Fan Hall MV Restaurant, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,5,5,8,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","8. Fan Hall MV Restaurant, LLC

Doing business as: Margaritaville
300 Faneuil Hall Marketplace, Boston, MA 02109
License #: LB-99402
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned for a Change of Officers/LLC Managers.
Attorney: Elizabeth Pisano

Granted"
BLB-2026-01-08-OI-E018,2026-01-08,LB99538,explicit_alcohol,ownership_application_disposition,"669 Centre, LLC",Tonino,"[""ownership_interest_change""]",granted,True,"669 Centre, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,5,5,9,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","9. 669 Centre, LLC

Doing business as: Tonino
669A Centre St, Jamaica Plain, MA 02130
License #: LB-99538
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a Change of Ownership Interest. Secondly, has petitioned for a Change of Officers/LLC Managers.
Attorney: Adam R. Barnosky

Granted"
BLB-2026-01-08-OI-E019,2026-01-08,LB101852,explicit_alcohol,ownership_application_disposition,"JJDA Fernandez, Inc.",Fernandez Liquors VI,"[""stock_interest_change""]",granted,True,"JJDA Fernandez, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-9-26.docx.pdf,6,6,10,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","10. JJDA Fernandez, Inc.

Doing business as: Fernandez Liquors VI
1151 Blue Hill Ave, Dorchester, MA 02124
License #: LB-101852
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of Stock
Interest. Secondly, has petitioned for a Change of Officers/Directors. Thirdly, has petitioned to change
the manager of the licensed business - From: Amilcar Fernandez To: Frandy Fernandez. Fourthly, has
petitioned to change the dba of the licensed business - From: Fernandez Liquors VI To: Fernandez
Square Liquors. Lastly, has petitioned to pledge the license to Rockland Trust.
Attorney: Jennifer Allen

Granted"
BLB-2026-01-29-OI-E037,2026-01-29,LB584421,common_victualler_no_alcohol_stated,ownership_application_disposition,Zarhan LLC,Emmi Bakery & Cafe,"[""ownership_interest_change""]",granted,True,Zarhan LLC,licensee,"[{""name"": ""Orhan Berten"", ""interest_percent"": 50, ""role"": ""shareholder"", ""source_quote"": ""From: Orhan Berten (50% Shares) To: Sezar Yavuz (100%shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Sezar Yavuz"", ""interest_percent"": 100, ""role"": ""shareholder"", ""source_quote"": ""From: Orhan Berten (50% Shares) To: Sezar Yavuz (100%shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,12,12,2,Granted,"[""Only the stated 50% prior interest is recorded. The item does not identify the other prior 50% or state Sezar Yavuz's prior percentage. Manager roles do not supply missing ownership.""]","2. Zarhan LLC

Doing business as: Emmi Bakery & Cafe
100 City Sq., Charlestown, MA 02129
License #: LB‐584421
Holder of a Common Victualler License has petitioned to change the Officer/ Director/ LLC Manager
of the license business From: Orhan Berten (LLC Manager) To: Sezar Yavuz (LLC Manager ) Secondly,
has petitioned to change the Ownership Interest of the license business‐ From: Orhan Berten (50%
Shares) To: Sezar Yavuz (100%shares)

Granted
___________________________________________________________________________________"
BLB-2026-01-29-OI-E040,2026-01-29,LB577304,common_victualler_no_alcohol_stated,ownership_application_disposition,Pho Que Inc.,Pho Que Restaurant,"[""stock_transfer""]",granted,True,Pho Que Inc.,licensee,"[{""name"": ""Daniel Lam"", ""interest_percent"": 43, ""role"": ""shareholder"", ""source_quote"": ""From: Daniel Lam (43% Shares) , Uyen Lai (43% Shares & Trang Tran (14% Shares) To: Daniel Lam (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Uyen Lai"", ""interest_percent"": 43, ""role"": ""shareholder"", ""source_quote"": ""From: Daniel Lam (43% Shares) , Uyen Lai (43% Shares & Trang Tran (14% Shares) To: Daniel Lam (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Trang Tran"", ""interest_percent"": 14, ""role"": ""shareholder"", ""source_quote"": ""From: Daniel Lam (43% Shares) , Uyen Lai (43% Shares & Trang Tran (14% Shares) To: Daniel Lam (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Daniel Lam"", ""interest_percent"": 100, ""role"": ""shareholder"", ""source_quote"": ""From: Daniel Lam (43% Shares) , Uyen Lai (43% Shares & Trang Tran (14% Shares) To: Daniel Lam (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2026/01/Voting%20Minutes%201-29-26.docx.pdf,13,13,5,Granted,"[""The source omits a closing parenthesis after Uyen Lai's 43% interest; names and percentages are preserved as stated.""]","5. Pho Que Inc.

Doing business as: Pho Que Restaurant
291 Adams St., Dorchester, MA 02122
License #: LB‐577304
Holder of a Common Victualler License has petitioned for a Transfer of Stock of the licensed
business From: Daniel Lam (43% Shares) , Uyen Lai (43% Shares & Trang Tran (14% Shares)
To: Daniel Lam (100% Shares)

Granted
___________________________________________________________________________________"
BLB-2026-02-12-OI-E021,2026-02-12,LB99090,explicit_alcohol,ownership_application_disposition,"Basho Fenway Ventures, LLC",Basho Japanese Restaurant & Lounge,"[""ownership_interest_change""]",granted,True,"Basho Fenway Ventures, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,6,6,14,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","14. Basho Fenway Ventures, LLC

Doing business as: Basho Japanese Restaurant & Lounge
1330 Boylston St, Boston, MA 02215
License #: LB-99090
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Ownership Interest. Secondly, has petitioned for a Change of LLC Manager. Lastly, has petitioned to
change the manager of the licensed business - From: Kuotai Jack Huang To: Chiachen Chow.
Attorney: Adam R. Barnosky

Granted"
BLB-2026-02-12-OI-E022,2026-02-12,LB98920,explicit_alcohol,ownership_application_disposition,"HLC Group Enterprises, LLC",Douzo,"[""ownership_interest_change""]",granted,True,"HLC Group Enterprises, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,7,7,15,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","15. HLC Group Enterprises, LLC

Doing business as: Douzo
131 Dartmouth St, Boston, MA 02116
License #: LB-98920
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Ownership Interest. Secondly, has petitioned for a Change of LLC Manager. Lastly, has petitioned to
change the manager of the licensed business - From: Kuotai Jack Huang To: Chiachen Chow.
Attorney: Adam R. Barnosky

Granted"
BLB-2026-02-12-OI-E023,2026-02-12,LB99443,explicit_alcohol,ownership_application_disposition,"Clover Ventures, LLC",Bostonia Public House,"[""ownership_interest_change""]",granted,True,"Clover Ventures, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,7,7,16,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","16. Clover Ventures, LLC

Doing business as: Bostonia Public House
131 State St, Boston, MA 02109
License #: LB-99443
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Ownership Interest. Attorney: Dawson Cooper

Granted"
BLB-2026-02-12-OI-E028,2026-02-12,LB99594,explicit_alcohol,ownership_application_disposition,"Trident Booksellers, Inc.",Trident Booksellers,"[""stock_interest_change""]",granted,True,"Trident Booksellers, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/02/Voting%20Minutes%202-12-26.docx%20%281%29.pdf,8,8,21,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","21. Trident Booksellers, Inc.

Doing business as: Trident Booksellers
338 Newbury St, Boston, MA 02115
License #: LB-99594
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a Change
of Stock Interest. Secondly, has petitioned for a Change of Officers/Directors. Lastly, has petitioned to
change the classification of its license - To: a (restricted) All-Alcoholic Beverages License pursuant to
the authority contained in M.G.L. Chapter 138, Section 12D.

Granted"
BLB-2026-03-05-OI-E023,2026-03-05,LB138437,explicit_alcohol,ownership_application_disposition,"LMPBTR, LLC",Silver Dove Afternoon Tea,"[""ownership_interest_change""]",granted,True,"LMPBTR, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-5-26.pdf,7,7,13,"Granted
(Commissioner Curran abstained)","[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","13. LMPBTR, LLC

Doing business as: Silver Dove Afternoon Tea
18 Tremont St, Boston, MA 02108
License #: LB-138437
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a Change of Ownership Interest. Secondly, has petitioned to change the classification of its license -
To: a (restricted) All-Alcoholic Beverages License pursuant to the authority contained in M.G.L.
Chapter 138, Section 12D.
Attorney: Ryan M. Gazda

Granted
(Commissioner Curran abstained)"
BLB-2026-03-26-OI-E026,2026-03-26,LB102023,explicit_alcohol,ownership_application_disposition,"Huntington Avenue Market, Inc.",Huntington Market,"[""stock_interest_change""]",granted,True,"Huntington Avenue Market, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,8,8,20,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","20. Huntington Avenue Market, Inc.

Doing business as: Huntington Market
818-820 Huntington Ave, Boston, MA 02115
License #: LB-102023
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to change the
manager of the licensed business - From: Charvak P. Karpe To: Shetal Patel. Secondly, has petitioned
for a change of Stock Interest. Thirdly, has petitioned for a change of Officers/Directors. Lastly, has
petitioned for a pledge of stock to Hareshkumar K. Patel.
Attorney: Thomas T. Truax

Granted"
BLB-2026-03-26-OI-E027,2026-03-26,LB603766,explicit_alcohol,ownership_application_disposition,"RFC LA, LLC",Roger’s Fish & Chips,"[""ownership_interest_change""]",granted,True,"RFC LA, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/03/Voting%20Minutes%203-26-26.docx.pdf,8,8,21,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","21. RFC LA, LLC

Doing business as: Roger’s Fish & Chips
1 Harborside Drive, East Boston, MA 02128
License #: LB-603766
Holder of a Common Victualler 7 Day (Airport) All-Alcoholic Beverages License has petitioned for a
change of Ownership Interest. Secondly, has petitioned for a pledge of license to The Bank of Canton.
Attorney: Richard Heller

Granted"
BLB-2026-04-30-OI-E022,2026-04-30,LB525934,explicit_alcohol,ownership_application_disposition,"LLH, LLC",Trader Joe’s,"[""ownership_interest_change""]",granted,True,"LLH, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,7,7,12,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","12. LLH, LLC

Doing business as: Trader Joe’s
500 Boylston St, Boston, MA 02116
License #: LB-525934
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest.
Attorney: Andrew F. Upton

Granted"
BLB-2026-04-30-OI-E023,2026-04-30,LB314275,explicit_alcohol,ownership_application_disposition,"LLH, LLC",Trader Joe’s,"[""ownership_interest_change""]",granted,True,"LLH, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,7,7,13,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","13. LLH, LLC

Doing business as: Trader Joe’s
199 N. Harvard St, Allston, MA 02134
License #: LB-314275
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest.
Attorney: Andrew F. Upton

Granted"
BLB-2026-04-30-OI-E024,2026-04-30,LB99093,explicit_alcohol,ownership_application_disposition,"186 Harvard Ave Bar, LLC",HAN,"[""ownership_interest_change""]",granted,True,"186 Harvard Ave Bar, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,8,8,14,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","14. 186 Harvard Ave Bar, LLC

Doing business as: HAN
178-188 Harvard Ave, Allston, MA 02134
License #: LB-99093
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Ownership Interest. Secondly, has petitioned to change the manager of the license business - From:
Daniel Stiffler To: Matthew Scibilia.
Attorney: Dennis A. Quilty

Granted"
BLB-2026-04-30-OI-E025,2026-04-30,LB99046,explicit_alcohol,ownership_application_disposition,"Sports Connection Bar & Grill, Inc.",,"[""stock_interest_change""]",granted,True,"Sports Connection Bar & Grill, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,8,8,15,Granted,"[""The item states a change of ownership/stock interest but does not identify the before/after owners or their percentages. Named managers, officers, attorneys and pledge recipients are not treated as shareholders.""]","15. Sports Connection Bar & Grill, Inc.

560 Dorchester Ave, South Boston, MA 02127
License #: LB-99046
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for Change of
Stock Interest. Secondly, has petitioned for a Change of Officers/Directors.

Granted"
BLB-2026-04-30-OI-E051,2026-04-30,LB99928,common_victualler_no_alcohol_stated,ownership_application_disposition,"China Bros., Inc.",China Sky Restaurant,"[""ownership_interest_change""]",granted,True,"China Bros., Inc.",licensee,[],"[{""name"": ""Jia Liang Ruan"", ""interest_percent"": 100, ""role"": ""owner"", ""source_quote"": ""To: Jia Liang Ruan, Manager of Record, President, Treasurer, Clerk, and 100% Owner"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2026/04/Voting%20Agenda%204-30-26.pdf,16,16,1,Granted,"[""The prior named people are identified only as manager/officers, with no prior ownership percentages stated. They are not classified as prior owners.""]","1. China Bros., Inc.

Doing business as: China Sky Restaurant
784 Adams St., Dorchester, MA 02122
License #: LB 99928
Holder of a Common Victualler License has petitioned to change the Ownership Interest,
Officers/Directors, and Manager of Record of the licensed business From: Richard K. Chin, Manager
of Record; Danny C. K. Yuen, President / Director; Yu Lan Ruan, Clerk
To: Jia Liang Ruan, Manager of Record, President, Treasurer, Clerk, and 100% Owner

Granted
___________________________________________________________________________________"
